2011 Ward: 42,,,,
Program: Curb/Gutter Menu - Change Order,Desc of Work,Block,s Unit Count,Est. Cost
W HUBBARD STN LA SALLE DR (140 W)N CLAR,K ST (100 W)PM: JC - 2011 funds,0,0.00,"$1,872"
Program Total,,0,0.00,"$1,872"
"",,,,
2011 Ward: 42,,,,
Program: In-Road State Law Stop for Pedestrians S,Desc of Work,Block,s Unit Count,Est. Cost
E RANDOLPH STN HARBOR DR,,0,1.00,$550
W RANDOLPH STS HARBOR AVE,,0,0.00,$410
N FIELD I BLVDE RANDOLPH ST,,0,1.00,$950
N STATE STDEAD END,,0,0.00,$410
Program Total,,0,2.00,"$2,320"
"",,,,
2011 Ward: 42,,,,
Program: Miscellaneous-CDOT,Desc of Work,Block,s Unit Count,Est. Cost
N CLARK STW KINZIE ST,PM: Division of engineering 2011 funding,0,1.00,"$180,000"
N FRANKLIN STW KINZIE ST (400 N)W OHIO ST,(600 N)PM: JB - 2011 funds,0,1.00,"$14,760"
LaSalle Plaza 335,PM: JA/JK - 2011 & 2012 funds / 2013 reque,st 0,1.00,"$5,121"
N STETSON U AVEW WACKER U DR,"PM: MS/SP/MI; 09, 10, & 11 funding",0,1.00,$98
Program Total,,0,4.00,"$199,979"
"",,,,
2011 Ward: 42,,,,
Program: Pavement Markings Menu,Desc of Work,Block,s Unit Count,Est. Cost
N LA SALLE DRW ELM ST,,0,0.00,"$3,600"
W ERIE STN KINGSBURY ST,,0,0.00,"$2,400"
Program Total,,0,0.00,"$6,000"
"",,,,
2011 Ward: 42,,,,
Program: Sidewalk Menu,Desc of Work,Block,s Unit Count,Est. Cost
N CLARK STW ERIE ST (642 N)W HURON ST (700 N,),0,0.00,"$17,576"
W ONTARIO STN CLARK ST (100 W)N WELLS ST (2,00 W),0,0.00,"$10,623"
W HURON STN WELLS ST (200 W)N FRANKLIN ST,(300 W),0,0.00,"$28,311"
Program Total,,0,0.00,"$56,510"
"",,,,
2011 Ward: 42,,,,
Program: Sidewalk Menu - Change Order,Desc of Work,Block,s Unit Count,Est. Cost
661 N Clark,PM: JC,0,0.00,"$21,895"
217 W Huron,PM: JC,0,0.00,"$3,612"
Program Total,,0,0.00,"$25,507"
"",,,,
2011 Ward: 42,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
N MICHIGAN AV (120 E)N DEWITT PL (320 E),,2,0.00,"$99,975"
E MADISON STS WABASH AV (44 E)S MICHIGAN A,V (120 E),0,0.00,"$5,158"
N LAKE SHORE DRE SUPERIOR ST (732 N)E WALT,ON ST (932 N),4,0.00,"$211,262"
W BURTON PLN STATE PW (0 E)N CLARK ST (100,W),1,0.00,"$65,207"
N HUDSON AVEW ERIE ST (642 N)W CHICAGO AV,(800 N),2,0.00,"$163,209"
E CHESTNUT STN STATE ST (0 E)N MICHIGAN AV,(120 E),2,0.00,"$75,163"
2011 Ward: 42,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
E LAKE SHORE DRN LAKE SHORE ENTR RP (160 E),N LAKE SHORE EXIT,2,0.00,"$103,308"
RP (350 N),,,,
W FULTON STN DES PLAINES (640 W)N CLINTON,ST (530 W),0,0.00,"$10,715"
N JEFFERSON STW WASHINGTON BV (44 N)W RAN,DOLPH ST (123 N),0,0.00,"$2,446"
N ORLEANS STW HUBBARD ST (430 N)W KINZIE S,T (400 N),0,0.00,"$1,050"
Program Total,,14,0.00,"$737,494"
"",,,,
2011 Ward: 42,,,,
Program: Street Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
E NORTH WATER STN MCCLURG CT (400 E)Dead E,nd (530 E),0,1.00,"$1,850"
Program Total,,0,1.00,"$1,850"
"",,,CDOT Total:,"$1,039,23"
2011 Menu Ward:  42,,,,
"","Menu Budget: $1,320,00",0,,
"",Ward Committed Total:,,,
"","$1,313,73",2,,
"",Ward Balance:,,,
"","$6,26",8,,
"",,,,
BOE,,,,
"",,,,
2011 Ward: 43,,,,
Program: Traffic Signals,Desc of Work,Block,s Unit Count,Est. Cost
E BURTON PLN LAKE SHORE DR,,0,1.00,"$10,000"
N LAKE SHORE DRE SCHILLER ST,,0,1.00,"$60,000"
Program Total,,0,2.00,"$70,000"
"",,,BOE Total:,"$70,00"
CDOT,,,,
"",,,,
2011 Ward: 43,,,,
Program: Alley Apron Menu,Desc of Work,Block,s Unit Count,Est. Cost
W WRIGHTWOOD AVEN LAKEVIEW AV (400 W),,0,1.00,"$9,213"
N PINE GROVE AVEW WRIGHTWOOD AV (2649 N),,0,1.00,"$10,129"
N HAMPDEN CTW WRIGHTWOOD AV (2635 N),,0,1.00,"$11,052"
Program Total,,0,3.00,"$30,394"
"",,,,
2011 Ward: 43,,,,
Program: Alley Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
W ALTGELD STW FULLERTON AVEN HALSTED S,TN LINCOLN AVE,1,0.00,"$42,261"
2011 Ward: 43,,,,
Program: Alley Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
W FULLERTON AVEW ARLINGTON PLN GENEVA,TRN CLARK ST,2,0.00,"$55,758"
Program Total,,3,0.00,"$98,019"
"",,,,
2011 Ward: 43,,,,
Program: Bollard Menu,Desc of Work,Block,s Unit Count,Est. Cost
W SCOTT STN WELLS ST (200 W),,0,1.00,$556
Program Total,,0,1.00,$556
"",,,,
2011 Ward: 43,,,,
Program: Concrete Alley Menu,Desc of Work,Block,s Unit Count,Est. Cost
W DIVERSEY PKWYW DRUMMOND PLN LEHMAN,N CTN CLARK ST,0,0.00,"$146,000"
Program Total,,0,0.00,"$146,000"
"",,,,
2011 Ward: 43,,,,
Program: Curb/Gutter Menu,Desc of Work,Block,s Unit Count,Est. Cost
N FREMONT STW ARMITAGE AV (2000 N)W DICKE,NS AV (2100 N),0,0.00,"$1,199"
Program Total,,0,0.00,"$1,199"
"",,,,
2011 Ward: 43,,,,
Program: In-Road State Law Stop for Pedestrians S,Desc of Work,Block,s Unit Count,Est. Cost
N STOCKTON DRW WISCONSIN ST,,0,0.00,$410
2011 Ward: 43,,,,
Program: In-Road State Law Stop for Pedestrians S,Desc of Work,Block,s Unit Count,Est. Cost
N CLARK STW SCHUBERT AVE,,0,0.00,$410
N CLARK STW ROSLYN PL,,0,0.00,$410
W DIVERSEY AVEN WILTON AVE,,0,0.00,$800
N STOCKTON DRW MENOMONEE ST,,0,0.00,$410
N LINCOLN AVEW MONTANA ST,,0,0.00,$800
N CLARK STW DEMING PL,,0,0.00,$410
W DIVERSEY AVEN HAMPDEN CT,,0,0.00,$410
N CLARK STW ST JAMES PL,,0,0.00,$410
N STOCKTON DRW ROSLYN PL,,0,0.00,$410
N CLARK STW ARLINGTON PL,,0,0.00,$410
N CANNON DRN CANNON DR,,0,0.00,$410
N STOCKTON DRN LINCOLN AVE,,0,0.00,$410
Program Total,,0,0.00,"$6,110"
"",,,,
2011 Ward: 43,,,,
Program: Miscellaneous-CDOT,Desc of Work,Block,s Unit Count,Est. Cost
2213 N Clark,PM: MS/BR/SM,0,1.00,"$13,500"
Program Total,,0,1.00,"$13,500"
"",,,,
2011 Ward: 43,,,,
Program: Sidewalk Menu,Desc of Work,Block,s Unit Count,Est. Cost
2011 Ward: 43,,,,
Program: Sidewalk Menu,Desc of Work,Block,s Unit Count,Est. Cost
N ASTOR STE BURTON PL (1500 N)E NORTH AV (1,600 N),0,0.00,"$22,817"
W NORTH AVEN VINE ST (624 W)N ORCHARD ST (,700 W),0,0.00,$470
W ROSLYN PLN LAKEVIEW AV (400 W)N CLARK S,T (502 W),0,0.00,"$3,725"
W ARMITAGE AVEN SHEFFIELD AV (1000 W)N CL,IFTON AV (1132 W),0,0.00,"$13,530"
W ARLINGTON PLN CLARK ST (478 W)N ORCHAR,D ST (700 W),0,0.00,"$43,943"
N BISSELL STW WISCONSIN ST (1900 N)W ARMITA,GE AV (2000 N),0,0.00,"$11,586"
N BURLING STW FULLERTON AV (2400 N)W WRIG,HTWOOD AV (2600 N),0,0.00,"$12,436"
N HALSTED STW DIVERSEY PW (2800 N)W SCHUB,ERT AV (2720 N),0,0.00,"$3,401"
W EUGENIE STN NORTH PARK AV (310 W)N SEDG,WICK ST (400 W),0,0.00,"$16,546"
N SHEFFIELD AVEW DICKENS AV (2100 N)W WEB,STER AV (2200 N),0,0.00,"$8,112"
N BISSELL STN DAYTON ST (1688 N)W WILLOW S,T (1740 N),0,0.00,"$46,884"
N ORCHARD STW NORTH AV (1600 N)W WILLOW,ST (1740 N),0,0.00,"$19,732"
N RITCHIE CTE GOETHE ST (1300 N)E BANKS ST (1,334 N),0,0.00,"$3,020"
W WRIGHTWOOD AVEN ORCHARD ST (700 W)N B,URLING ST (728 W),0,0.00,"$18,135"
N KENMORE AVEW ARMITAGE AV (2000 N)W DIC,KENS AV (2100 N),0,0.00,"$7,056"
N ORCHARD STW SCHUBERT AV (2720 N)N CLAR,K ST (2905 N),0,0.00,"$37,860"
W SCHILLER STN NORTH PARK AV (310 W)N NOR,TH PARK AV (310 W),0,0.00,"$8,663"
W ARMITAGE AVEN CLEVELAND AV (500 W)N LA,RRABEE ST (600 W),0,0.00,"$45,992"
N DAYTON STW WRIGHTWOOD AV (2600 N)W SC,HUBERT AV (2700 N),0,0.00,"$8,181"
Program Total,,0,0.00,"$332,089"
2011 Ward: 43,,,,
Program: Sidewalk Menu - Change Order,Desc of Work,Block,s Unit Count,Est. Cost
1638 N Bissell St,PM: JC - 2011 funding 12 request,0,0.00,"$3,619"
Program Total,,0,0.00,"$3,619"
"",,,,
2011 Ward: 43,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
N FREMONT STW WISCONSIN ST (1900 N)W ARMI,TAGE AV (2000 N),1,0.00,"$49,324"
N CLEVELAND AVEW WEBSTER AV (2200 N)W FU,LLERTON PW (2400 N),1,0.00,"$69,337"
N ORCHARD STW WEBSTER AV (2200 N)W BRIAR,PL (3138 N),1,0.00,"$42,105"
Program Total,,3,0.00,"$160,767"
"",,,,
2011 Ward: 43,,,,
Program: Street Resurface Menu(1-5),Desc of Work,Block,s Unit Count,Est. Cost
N HAMPDEN CTW WRIGHTWOOD AV (2635 N)W D,IVERSEY PW (2800 N),1,0.00,"$50,477"
N PINE GROVE AVEW WRIGHTWOOD AV (2649 N),W DIVERSEY PW (2800,1,0.00,"$40,952"
N),,,,
W MONTANA STN SHEFFIELD AV (1000 W)N RACI,NE AV (1200 W),2,0.00,"$77,916"
N CANNON DRN LAKE SHORE (W) DR(2750 N)N ST,OCKTON DR (2644 N),2,0.00,"$88,351"
Program Total,,6,0.00,"$257,696"
"",,,CDOT Total:,"$1,049,94"
Other,,,,
2011 Ward: 43,,,,
Program: Chicago Park District,Desc of Work,Block,s Unit Count,Est. Cost
Goudy Park -Astor/Schiller,,0,0.00,"$200,000"
Program Total,,0,0.00,"$200,000"
"",,,Other Total:,"$200,00"
2011 Menu Ward:  43,,,,
"","Menu Budget: $1,320,00",0,,
"",Ward Committed Total:,,,
"","$1,319,94",9,,
"",Ward Balance:,,,
"",$5,1,,
"",,,,
BOE,,,,
"",,,,
2011 Ward: 44,,,,
Program: Pole Painting,Desc of Work,Block,s Unit Count,Est. Cost
W BELMONT AVEN SHEFFIELD AV (1000 W)N R,ACINE AV (1200 W),0,15.00,"$4,500"
Program Total,,0,15.00,"$4,500"
"",,,,
2011 Ward: 44,,,,
Program: Street Lighting,Desc of Work,Block,s Unit Count,Est. Cost
N KENMORE AVEW BELMONT AV (3200 N)W R,OSCOE ST (3400 N)Per Meeting with JIm Bolster/1-25-12 CONS,T.2012 0,2.00,"$4,000"
N SEMINARY AVEW BELMONT AV (3200 N)W R,OSCOE ST (3400 N)Per Meeting with Jim Bolster/1-25-12 CONS,T.2012 0,2.00,"$4,000"
W BELMONT AVEN SHEFFIELD AV (1000 W)N R,ACINE AV (1200 W),0,15.00,"$6,000"
3419N CLARK ST,,0,1.00,$500
N CLIFTON AVEW BELMONT AV (3200 N)W RO,SCOE ST (3400 N)Per Meeting with Jim Bolster/1-25-12 CONS,T.TO 0,2.00,"$4,000"
"",2012,,,
3125N KENMORE AVE,,0,1.00,$350
3135N KENMORE AVE,,0,1.00,$350
1236W ROSCOE ST,,0,1.00,$350
850W ADDISON ST,,0,1.00,$500
947W NEWPORT AVE,,0,1.00,$500
2011 Ward: 44,,,,
Program: Street Lighting,Desc of Work,Block,s Unit Count,Est. Cost
Program Total,,0,27.00,"$20,550"
"",,,BOE Total:,"$25,05"
CDOT,,,,
"",,,,
2011 Ward: 44,,,,
Program: Alley Apron Menu,Desc of Work,Block,s Unit Count,Est. Cost
W SCHOOL STN ASHLAND AV (1600 W),,0,1.00,"$10,875"
W HENDERSON STN LAKEWOOD AV (1300 W),,0,1.00,"$8,318"
W CORNELIA AVEN SOUTHPORT AV (1400 W),,0,1.00,"$7,772"
N SHEFFIELD AVEW DIVERSEY PW (2800 N),,0,1.00,"$15,683"
W SHERIDAN RDN SHERIDAN RD (1000 W),,0,1.00,"$11,431"
Program Total,,0,5.00,"$54,079"
"",,,,
2011 Ward: 44,,,,
Program: Alley Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
N HALSTED STN SHEFFIELD AVEW ROSCOE ST,W NEWPORT AVE,0,0.00,"$18,741"
Program Total,,0,0.00,"$18,741"
"",,,,
2011 Ward: 44,,,,
Program: Alley Resurface Menu(1),Desc of Work,Block,s Unit Count,Est. Cost
W DIVERSEY AVEW OAKDALE AVEN HALSTED S,TN BURLING ST,2,0.00,"$52,753"
2011 Ward: 44,,,,
Program: Alley Resurface Menu(1),Desc of Work,Block,s Unit Count,Est. Cost
Program Total,,2,0.00,"$52,753"
"",,,,
2011 Ward: 44,,,,
Program: Curb/Gutter Menu,Desc of Work,Block,s Unit Count,Est. Cost
N CLARK STN RACINE AV (3771 N)N RACINE AV (,3771 N),0,0.00,"$1,718"
N GREENVIEW AVEW WAVELAND AV (3700 N)W,GRACE ST (3800 N),0,0.00,$778
N HALSTED STW ALDINE AV (3300 N)W NEWPORT,AV (3432 N),0,0.00,"$1,791"
N RACINE AVEW ROSCOE ST (3400 N)W ROSCOE S,T (3400 N),0,0.00,"$1,219"
N MAGNOLIA AVEW WAVELAND AV (3700 N)W G,RACE ST (3800 N),0,0.00,"$10,695"
W ROSCOE STN LAKEWOOD AV (1300 W)N JANSS,EN AV (1434 W),0,0.00,"$1,801"
W OAKDALE AVEN MILDRED AV (900 W)N SHEFF,IELD AV (1000 W),0,0.00,"$2,432"
W SURF STN SHERIDAN RD (400 W)N PINE GROVE,AV (450 W),0,0.00,"$2,990"
W BUCKINGHAM PLN HALSTED ST (800 W)N HAL,STED ST (800 W),0,0.00,"$9,604"
N ASHLAND AVEW ADDISON ST (3600 N)W WAVE,LAND AV (3700 N),0,0.00,"$1,270"
W BARRY AVEN WILTON AV (932 W)N WILTON A,V (932 W),0,0.00,"$1,617"
W NEWPORT AVEN SEMINARY AV (1100 W)N RAC,INE AV (1200 W),0,0.00,"$2,479"
N HUDSON AVEDead End (3169 N)W BELMONT AV,(3200 N),0,0.00,"$3,939"
W SURF STN PINE GROVE AV (500 W)N BROADWA,Y (600 W),0,0.00,"$7,263"
W ROSCOE STN RACINE AV (1200 W)N RACINE AV,(1200 W),0,0.00,"$2,331"
N SHEFFIELD AVEW BELMONT AV (3200 N)W BEL,MONT AV (3200 N),0,0.00,"$4,497"
N KENMORE AVEW BELMONT AV (3200 N)W SCH,OOL ST (3300 N),0,0.00,$586
2011 Ward: 44,,,,
Program: Curb/Gutter Menu,Desc of Work,Block,s Unit Count,Est. Cost
W ROSCOE STN RACINE AV (1200 W)N LAKEWOO,D AV (1300 W),0,0.00,"$2,331"
N HALSTED STW ROSCOE ST (3400 N)W CORNELI,A AV (3500 N),0,0.00,"$8,281"
N LAKEWOOD AVEW GRACE ST (3802 N)W BYRO,N ST (3900 N),0,0.00,"$17,919"
N HALSTED STW CORNELIA AV (3500 N)W ADDIS,ON ST (3600 N),0,0.00,"$1,095"
N SHEFFIELD AVEW CORNELIA AV (3500 N)W CO,RNELIA AV (3500 N),0,0.00,"$2,510"
N LAKE SHORE DRW HAWTHORNE PL (3423 N)W,STRATFORD PL (3475,0,0.00,"$30,608"
N),,,,
N SOUTHPORT AVEW WAVELAND AV (3700 N)W,GRACE ST (3800 N),0,0.00,"$3,364"
N JANSSEN AVEW BYRON ST (3900 N)W BYRON S,T (3900 N),0,0.00,"$2,348"
Program Total,,0,0.00,"$125,466"
"",,,,
2011 Ward: 44,,,,
Program: Curb/Gutter Menu - Change Order,Desc of Work,Block,s Unit Count,Est. Cost
W BUCKINGHAM PLN BROADWAY (602 W)N H,ALSTED ST (800 W)PM: JC/OC,0,0.00,"$1,395"
N KENMORE AVEW BELMONT AV (3200 N)W SC,HOOL ST (3300 N)PM: JC/OC,0,0.00,$562
N HALSTED STW CORNELIA AV (3500 N)W ADD,ISON ST (3600 N)PM: JC/OC,0,0.00,"$1,010"
N MAGNOLIA AVEW WAVELAND AV (3700 N)W,GRACE ST (3800 N)PM: JC/OC,0,0.00,$762
W SURF STN PINE GROVE AV (450 W)N CAMBR,IDGE AV (528 W)PM: JC/OC,0,0.00,"$1,701"
3155 N Hudson,PM: JC/OC,0,0.00,"$2,838"
W OAKDALE AVEN HALSTED ST (800 W)N MIL,DRED AV (900 W)PM: JC/OC,0,0.00,"$2,120"
Program Total,,0,0.00,"$10,388"
2011 Ward: 44,,,,
Program: Miscellaneous-CDOT,Desc of Work,Block,s Unit Count,Est. Cost
847 W Roscoe,"2008, 2009, 2010, 2011, and 2012 funds total",$741 0,1.00,$60
N SHEFFIELD AVEW DIVERSEY PW (2800 N)W W,OLFRAM ST (2832 N) PM: OC/JC,0,1.00,"$2,799"
3157-55 N Sheffield,2011 funding,0,0.00,"$2,800"
Program Total,,0,2.00,"$5,659"
"",,,,
2011 Ward: 44,,,,
Program: Sidewalk Menu,Desc of Work,Block,s Unit Count,Est. Cost
N MAGNOLIA AVEW ADDISON ST (3600 N)W WAV,ELAND AV (3700 N),0,0.00,"$15,441"
W BELMONT AVEN SEMINARY AV (1100 W)N CLI,FTON AV (1132 W),0,0.00,"$17,710"
N FREMONT STW ADDISON ST (3600 N)W WAVEL,AND AV (3700 N),0,0.00,"$10,809"
W ROSCOE STN CLARK ST (974 W)N HALSTED ST,(800 W),0,0.00,"$2,557"
N KENMORE AVEW WAVELAND AV (3700 N)W GR,ACE ST (3800 N),0,0.00,"$9,165"
W ALDINE AVEN HALSTED ST (800 W)W SCHOOL,ST (921 W),0,0.00,"$3,238"
N LAKE SHORE W DRW BRIAR PL (3116 N)W BELM,ONT AV (3201 N),0,0.00,"$15,997"
Program Total,,0,0.00,"$74,917"
"",,,,
2011 Ward: 44,,,,
Program: Sidewalk Menu - Change Order,Desc of Work,Block,s Unit Count,Est. Cost
N MAGNOLIA AVEW ADDISON ST (3600 N)W W,AVELAND AV (3700 N) PM: JC/OC,0,0.00,"$1,421"
Program Total,,0,0.00,"$1,421"
"",,,,
2011 Ward: 44,,,,
Program: Street Resurface Menu(1-5),Desc of Work,Block,s Unit Count,Est. Cost
N RETA AVEW CORNELIA AV (3500 N)W ADDISON,ST (3600 N),1,0.00,"$39,489"
N ELAINE PLW ROSCOE ST (3400 N)W CORNELIA,AV (3500 N),1,0.00,"$50,685"
N BOSWORTH AVEW ROSCOE ST (3400 N)W CORN,ELIA AV (3500 N),1,0.00,"$36,310"
N JANSSEN AVEW ROSCOE ST (3400 N)W CORNEL,IA AV (3500 N),1,0.00,"$43,942"
Program Total,,4,0.00,"$170,426"
"",,,,
2011 Ward: 44,,,,
Program: Street Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
N BURLING STW DIVERSEY PW (2800 N)W OAKDA,LE AV (2935 N),0,2.00,"$7,400"
N BOSWORTH AVEW ADDISON ST (3600 N)W WAV,ELAND AV (3700 N),0,1.00,"$3,700"
Program Total,,0,3.00,"$11,100"
"",,,CDOT Total:,"$524,95"
Other,,,,
"",,,,
2011 Ward: 44,,,,
Program: Chicago Park District,Desc of Work,Block,s Unit Count,Est. Cost
1230 W. School St. (Open Lands/Corlands),,0,0.00,"$770,000"
Program Total,,0,0.00,"$770,000"
"",,,Other Total:,"$770,00"
2011 Menu Ward:  44,,,,
"","Menu Budget: $1,320,00",0
"",Ward Committed Total:,
"","$1,320,00",0
"",Ward Balance:,
"",$,0
"",,,,
CDOT,,,,
"",,,,
2011 Ward: 45,,,,
Program: Alley Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
N LARAMIE AVEN LECLAIRE AVEW CULLOM AV,EW HUTCHINSON ST,1,0.00,"$38,556"
N ELSTON AVEW WILSON AVEN KILDARE AVE,N LOWELL AVE,1,0.00,"$41,030"
W LELAND AVEW GIDDINGS STN MILWAUKEE A,VEN LONG AVE,1,0.00,"$25,944"
Program Total,,2,0.00,"$105,530"
"",,,,
2011 Ward: 45,,,,
Program: Alley Resurface Menu(1),Desc of Work,Block,s Unit Count,Est. Cost
W PENSACOLA AVEW MONTROSE AVEN MILWAU,KEE AVEN,1,0.00,"$59,825"
LARAMIE AVE,,,,
Program Total,,1,0.00,"$59,825"
"",,,,
2011 Ward: 45,,,,
Program: Curb/Gutter Menu,Desc of Work,Block,s Unit Count,Est. Cost
W BERWYN AVEN LECLAIRE AV (5100 W)N LEAM,INGTON AV (5129 W),0,0.00,"$14,439"
W LELAND AVEN KILBOURN AV (4520 W)N KENT,ON AV (4600 W),0,0.00,"$28,682"
N MULLIGAN AVEW ARDMORE AV (5800 N)W RO,SEDALE AV (5900 N),0,0.00,"$61,746"
2011 Ward: 45,,,,
Program: Curb/Gutter Menu,Desc of Work,Block,s Unit Count,Est. Cost
N KENNETH AVEW LELAND AV (4700 N)W LAWR,ENCE AV (4800 N),0,0.00,"$40,149"
Program Total,,0,0.00,"$145,016"
"",,,,
2011 Ward: 45,,,,
Program: Diagonal Parking Menu,Desc of Work,Block,s Unit Count,Est. Cost
W CULLOM AVEN MILWAUKEE AV (5020 W)N LEC,LAIRE AV (5100 W),0,1.00,"$46,506"
Program Total,,0,1.00,"$46,506"
"",,,,
2011 Ward: 45,,,,
Program: In-Road State Law Stop for Pedestrians S,Desc of Work,Block,s Unit Count,Est. Cost
N MILWAUKEE AVEW HUTCHINSON ST,,0,0.00,$410
Program Total,,0,0.00,$410
"",,,,
2011 Ward: 45,,,,
Program: Miscellaneous-CDOT,Desc of Work,Block,s Unit Count,Est. Cost
W LAWRENCE AVEN LINDER AVE,PM: MS/BR/TC - 2012 & 2011 funds,0,1.00,$194
Program Total,,0,1.00,$194
"",,,,
2011 Ward: 45,,,,
Program: Pavement Markings Menu,Desc of Work,Block,s Unit Count,Est. Cost
N LARAMIE AVEW AGATITE AVE,,0,0.00,"$2,600"
Program Total,,0,0.00,"$2,600"
"",,,,
2011 Ward: 45,,,,
Program: Sidewalk Menu,Desc of Work,Block,s Unit Count,Est. Cost
N LONDON AVEW GIDDINGS ST (4720 N)W LAWR,ENCE AV (4750 N),0,0.00,"$16,180"
W LAWRENCE AVEN LIPPS AV (5278 W)N MILWA,UKEE AV (5329 W),0,0.00,"$4,125"
N MULLIGAN AVEW ARDMORE AV (5800 N)W RO,SEDALE AV (5900 N),0,0.00,"$6,125"
W ARDMORE AVEN LINDER AV (5448 W)N LOCKW,OOD AV (5330 W),0,0.00,"$32,993"
N MEADE AVEN NORTHWEST HW (5565 N)W BRY,N MAWR AV (5600 N),0,0.00,"$7,922"
N KENTON AVEW WILSON AV (4600 N)W LELAND,AV (4700 N),0,0.00,"$17,757"
W LELAND AVEN CENTRAL AV (5600 W)N MAJOR,AV (5700 W),0,0.00,"$41,905"
N MONITOR AVEW CARMEN AV (5100 N)W FOSTE,R AV (5200 N),0,0.00,"$22,914"
W BYRON STN LAMON AV (4900 W)N LAVERGNE,AV (5000 W),0,0.00,"$44,997"
W GRACE STN CICERO AV (4800 W)N LAMON AV,(4900 W),0,0.00,"$3,520"
N KEOKUK AVEW MONTROSE AV (4400 N)N KILD,ARE AV (4570 N),0,0.00,"$33,229"
N SPOKANE AVEN CALDWELL AV (6277 N)N LEOT,I AV (6338 N),0,0.00,"$29,688"
N MAJOR AVEW EASTWOOD AV (4632 N)W LELAN,D AV (4700 N),0,0.00,"$5,054"
N LYNCH AVEN LARNED AV (5408 N)N ELSTON A,V (5520 N),0,0.00,"$19,564"
Program Total,,0,0.00,"$285,973"
"",,,,
2011 Ward: 45,,,,
Program: Sidewalk Menu - Change Order,Desc of Work,Block,s Unit Count,Est. Cost
5216 W Lawrence,"2008, 2009, 2010, 2011 funds PM JC",0,0.00,$392
2011 Ward: 45,,,,
Program: Sidewalk Menu - Change Order,Desc of Work,Block,s Unit Count,Est. Cost
Program Total,,0,0.00,$392
"",,,,
2011 Ward: 45,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
W STRONG STN LAVERGNE AV (5000 W)N LARAM,IE AV (5200 W),2,0.00,"$119,624"
N MOODY AVEW ARGYLE ST (5000 N)W ARGYLE,ST (5000 N),2,0.00,"$147,159"
N LAPORTE AVEW BERWYN AV (5320 N)W BERW,YN AV (5320 N),1,0.00,"$55,100"
W MATSON AVEN AUSTIN AV (6000 W)N MEADE,AV (6100 W),1,0.00,"$74,009"
N MAJOR AVEW SEMINOLE ST (5700 N)N ELSTON,AV (5771 N),1,0.00,"$46,637"
W FOSTER AVEN LOVEJOY AV (5514 W)N MILWA,UKEE AV (5570 W),1,0.00,"$43,473"
Program Total,,7,0.00,"$486,002"
"",,,,
2011 Ward: 45,,,,
Program: Street Resurface Menu(1-5),Desc of Work,Block,s Unit Count,Est. Cost
W MATSON AVEN MEADE AV (6100 W)N ELSTON,AV (6130 W),0,0.00,"$24,164"
N MANTON AVEN MARKHAM AV (5940 N)W PETE,RSON AV (6000 N),1,0.00,"$47,899"
N MILTIMORE AVEW ARDMORE AV (5739 N)N EL,STON AV (5833 N),1,0.00,"$34,575"
W GREGORY STN LA CROSSE AV (4832 W)N LAMO,N AV (4900 W),1,0.00,"$41,036"
W CARMEN AVEN LECLAIRE AV (5100 W)N LARA,MIE AV (5200 W),1,0.00,"$39,878"
Program Total,,3,0.00,"$187,551"
"",,,CDOT Total:,"$1,320,00"
2011 Menu Ward:  45,,,,
"","Menu Budget: $1,320,00",0
"",Ward Committed Total:,
"","$1,320,00",0
"",Ward Balance:,
"",$,0
"",,,,
BOE,,,,
"",,,,
2011 Ward: 46,,,,
Program: Pole Painting,Desc of Work,Block,s Unit Count,Est. Cost
N MARINE DRW MONTROSE AV (4400 N)S LAK,E SHORE EXIT RP (4036,0,33.00,"$17,150"
N),,,,
N BROADWAYW MONTROSE AV (4400 N)W BR,ADLEY PL (3723 N),0,56.00,"$16,800"
N BROADWAYW MONTROSE AV (4400 N)W BR,ADLEY PL (3723 N)TO GRACE,0,4.00,"$10,600"
Program Total,,0,93.00,"$44,550"
"",,,,
2011 Ward: 46,,,,
Program: Street Lighting,Desc of Work,Block,s Unit Count,Est. Cost
N MARINE DRW MONTROSE AV (4400 N)S LAK,E SHORE EXIT RP (4036,0,68.00,"$55,700"
N),,,,
N BROADWAYW MONTROSE AV (4400 N)W BR,ADLEY PL (3723 N)TO GRACE,0,50.00,"$117,500"
N CLARENDON AVEW SUNNYSIDE AVE,,0,0.20,"$3,500"
N BROADWAYW MONTROSE AV (4400 N)W BR,ADLEY PL (3723 N)TO GRACE ST.,0,75.00,"$30,000"
Program Total,,0,193.20,"$206,700"
"",,,BOE Total:,"$251,25"
CDOT,,,,
"",,,,
2011 Ward: 46,,,,
Program: Alley Apron Menu,Desc of Work,Block,s Unit Count,Est. Cost
