ward,type,location,year,est_cost,id,start_location,end_location,lat_1,lon_1,query_1,lat_2,lon_2,query_2,geometry,ward_precinct_locate,precinct_locate,shape_area,shape_len,ward_locate
35,Curb/Gutter Menu,W LOGAN BV-- W LOGAN (N) BV(3127 W) -to- N MILWAUKEE AV (3132 W),2005,12512,28116,W LOGAN BV AND W LOGANBV,W LOGAN BV AND N MILWAUKEE AV,NA,NA,google,41.9287538,-87.7068816,google,"c(-87.7068816, 41.9287538)",32028,28,1367536.854,4843.44848707,32
35,Sidewalk Menu,W LOGAN BV-- N MAPLEWOOD AV (2532 W) -to- W LOGAN (N) BV(3127 W),2007,21014,28221,W LOGAN BV AND N MAPLEWOOD AV,W LOGAN BV AND W LOGANBV,41.9282301,-87.6914204,google,NA,NA,google,"c(-87.6914204, 41.9282301)",32003,3,1668393.91262,5536.07888421,32
35,Sidewalk Menu,ON W LOGAN SQ N BLVD FROM N TROY ST (3128 W) TO N TROY ST (3128 W),2013,18542,28530,W LOGAN SQ N BLVD and N TROY ST,W LOGAN SQ N BLVD and N TROY ST,41.9287718,-87.7061011,google,41.9287718,-87.7061011,google,"c(-87.7061011, 41.9287718)",32028,28,1367536.854,4843.44848707,32
49,Sidewalk Menu,W LOYOLA AV-- Dead End (1050 W) -to- N WINTHROP AV (1100 W),2007,5648,39141,W LOYOLA AV AND Dead End,W LOYOLA AV AND N WINTHROP AV,NA,NA,google,42.00156415200007,-87.65858268199997,census,"c(-87.658582682, 42.0015641520001)",49007,7,2837971.05904,8078.93453544,49
49,Curb/Gutter Menu,W LUNT AV-- Dead End (1188 W) -to- N SHERIDAN RD (1240 W),2007,45019,39131,W LUNT AV AND Dead End,W LUNT AV AND N SHERIDAN RD,NA,NA,google,42.00918585800008,-87.66208802299997,census,"c(-87.662088023, 42.0091858580001)",49029,29,1363591.13404,6190.10517091,49
43,Street Resurface Menu,W MAPLE ST-- N LA SALLE DR (140 W) -to- Dead End (170 W),2007,6299,34457,W MAPLE ST AND N LA SALLE DR,W MAPLE ST AND Dead End,41.90182672700007,-87.63293981999999,census,NA,NA,google,"c(-87.63293982, 41.9018267270001)",02039,39,418152.936244,3513.73810149,2
28,Street Resurface Menu,W MAYPOLE AV-- N HAMLIN BV (3800 W) -to- N HAMLIN BV (3800 W),2010,32434,22609,W MAYPOLE AV AND N HAMLIN BV,W MAYPOLE AV AND N HAMLIN BV,41.88409098400007,-87.72088691599998,census,41.88409098400007,-87.72088691599998,census,"c(-87.720886916, 41.8840909840001)",28022,22,6994377.7328,10597.7637729,28
31,Street Lighting,W MCLEAN AV-- Dead End (4654 W) -to- N KILPATRICK AV (4700 W),2008,2000,25074,W MCLEAN AV AND Dead End,W MCLEAN AV AND N KILPATRICK AV,NA,NA,google,41.91787411700005,-87.74371987599994,census,"c(-87.7437198759999, 41.9178741170001)",36013,13,3545700.80219,8283.58130135,36
44,Curb & Gutter Menu,ON W MELROSE ST FROM N BROADWAY (600 W) TO N BROADWAY (600 W),2012,34406,35487,W MELROSE ST and N BROADWAY,W MELROSE ST and N BROADWAY,41.941137205000075,-87.64443267799999,census,41.941137205000075,-87.64443267799999,census,"c(-87.644432678, 41.9411372050001)",44019,19,524560.556092,3610.40032088,44
42,Street Resurface Menu,W NORTH AV-- N CLARK ST (115 W) -to- N CLARK ST (115 W),2006,12572,33573,W NORTH AV AND N CLARK ST,W NORTH AV AND N CLARK ST,41.9111787,-87.6316895,google,41.9111787,-87.6316895,google,"c(-87.6316895, 41.9111787)",02033,33,777218.562915,5596.98500927,2
49,Street Lighting,W NORTH SHORE AV-- Dead End (1113 W) -to- N LAKEWOOD AV (1310 W),2008,195000,39200,W NORTH SHORE AV AND Dead End,W NORTH SHORE AV AND N LAKEWOOD AV,NA,NA,google,42.00350575700003,-87.66357136199997,census,"c(-87.663571362, 42.003505757)",49012,12,1764688.36159,6567.67255923,49
49,Sidewalk Menu,W NORTH SHORE AV-- Dead End (1113 W) -to- N SHERIDAN RD (1200 W),2008,9639,39185,W NORTH SHORE AV AND Dead End,W NORTH SHORE AV AND N SHERIDAN RD,NA,NA,google,42.0035372,-87.6608341,google,"c(-87.6608341, 42.0035372)",49012,12,1764688.36159,6567.67255923,49
49,Street Resurface Menu,W NORTH SHORE AV-- Dead End (1113 W) -to- N SHERIDAN RD (1200 W),2009,40340,39217,W NORTH SHORE AV AND Dead End,W NORTH SHORE AV AND N SHERIDAN RD,NA,NA,google,42.0035372,-87.6608341,google,"c(-87.6608341, 42.0035372)",49012,12,1764688.36159,6567.67255923,49
31,Curb/Gutter Menu,W OAKDALE AV-- N LAMON AV (4900 W) -to- N LAMON AV (4900 W),2010,6809,25171,W OAKDALE AV AND N LAMON AV,W OAKDALE AV AND N LAMON AV,41.93423907800008,-87.74915476299998,census,41.93423907800008,-87.74915476299998,census,"c(-87.749154763, 41.9342390780001)",31035,35,1744639.65737,5997.73965853,31
44,Street Bump Outs Menu,ON W OAKDALE AVE FROM N HALSTED ST (800 W) TO N HALSTED ST (800 W),2013,13414,35598,W OAKDALE AVE and N HALSTED ST,W OAKDALE AVE and N HALSTED ST,41.9354421,-87.6491154,google,41.9354421,-87.6491154,google,"c(-87.6491154, 41.9354421)",44029,29,1313419.80394,4627.20755106,44
27,Street Resurface Menu,W OGDEN AV-- N CLYBOURN AV (1480 N) -to- Dead End (1443 N),2008,27064,21798,W OGDEN AV AND N CLYBOURN AV,W OGDEN AV AND Dead End,41.908041473000026,-87.64551000799997,census,NA,NA,google,"c(-87.645510008, 41.908041473)",27037,37,5120095.67155,14180.1821582,27
28,Sidewalk Menu,W OGDEN AV-- S CAMPBELL AV (2510 W) -to- S CAMPBELL AV (2510 W),2009,1162,22543,W OGDEN AV AND S CAMPBELL AV,W OGDEN AV AND S CAMPBELL AV,41.86402,-87.6880683,google,41.86402,-87.6880683,google,"c(-87.6880683, 41.86402)",28011,11,5596357.98831,10883.2439211,28
31,Street Resurface Menu,W PALMER ST-- N KILBOURN AV (4500 W) -to- N KILBOURN AV (4500 W),2010,15044,25196,W PALMER ST AND N KILBOURN AV,W PALMER ST AND N KILBOURN AV,41.920679998000026,-87.73889199099995,census,41.920679998000026,-87.73889199099995,census,"c(-87.7388919909999, 41.920679998)",36011,11,2407027.01299,7960.27976999,36
31,Curb/Gutter Menu,W PARKER AV-- N LARAMIE AV (5200 W) -to- Dead End (4121 W),2010,9171,25174,W PARKER AV AND N LARAMIE AV,W PARKER AV AND Dead End,41.9305001,-87.756386,google,NA,NA,google,"c(-87.756386, 41.9305001)",31002,2,1514794.12565,6670.64166126,31
31,Curb/Gutter Menu,W PARKER AV-- N LAVERGNE AV (5000 W) -to- Dead End (4121 W),2010,9993,25172,W PARKER AV AND N LAVERGNE AV,W PARKER AV AND Dead End,41.9305546,-87.7514643,google,NA,NA,google,"c(-87.7514643, 41.9305546)",31002,2,1514794.12565,6670.64166126,31
31,Curb/Gutter Menu,W PARKER AV-- N LECLAIRE AV (5100 W) -to- Dead End (4121 W),2010,20383,25173,W PARKER AV AND N LECLAIRE AV,W PARKER AV AND Dead End,41.9305296,-87.7539239,google,NA,NA,google,"c(-87.7539239, 41.9305296)",31002,2,1514794.12565,6670.64166126,31
30,Curb/Gutter Menu,W PATTERSON AV-- N PULASKI RD (4000 W) -to- Dead End (4134 W),2005,53694,23797,W PATTERSON AV AND N PULASKI RD,W PATTERSON AV AND Dead End,41.9472848,-87.7273993,google,NA,NA,google,"c(-87.7273993, 41.9472848)",30015,15,2873856.59069,8696.36387143,30
38,Street Lighting,W PATTERSON AV-- Dead End (4652 W) -to- N CICERO AV (4800 W),2007,4200,30721,W PATTERSON AV AND Dead End,W PATTERSON AV AND N CICERO AV,NA,NA,google,41.9470361,-87.7470632,google,"c(-87.7470632, 41.9470361)",30020,20,2225678.08931,7288.40471117,30
42,Curb/Gutter Menu,W PEARSON ST-- N STATE ST (0 E) -to- Dead End (9 W),2005,10000,33461,W PEARSON ST AND N STATE ST,W PEARSON ST AND Dead End,41.89752142700007,-87.62822047199995,census,NA,NA,google,"c(-87.628220472, 41.8975214270001)",02043,43,922812.704791,4984.95498302,2
42,Miscellaneous-CDOT,W PEARSON ST-- N STATE ST (0 E) -to- N DEARBORN ST (36 W),2006,21488,33552,W PEARSON ST AND N STATE ST,W PEARSON ST AND N DEARBORN ST,41.89752142700007,-87.62822047199995,census,NA,NA,google,"c(-87.628220472, 41.8975214270001)",02043,43,922812.704791,4984.95498302,2
42,Street Resurface Menu,W PEARSON ST-- N STATE ST (0 E) -to- N DEARBORN ST (36 W),2006,6625,33574,W PEARSON ST AND N STATE ST,W PEARSON ST AND N DEARBORN ST,41.89752142700007,-87.62822047199995,census,NA,NA,google,"c(-87.628220472, 41.8975214270001)",02043,43,922812.704791,4984.95498302,2
47,Street Resurface Menu,W PENSACOLA AV-- N CAMPBELL AV (2516 W) -to- Dead End (2573 W),2010,37042,37598,W PENSACOLA AV AND N CAMPBELL AV,W PENSACOLA AV AND Dead End,41.96038442600008,-87.69177891099997,census,NA,NA,google,"c(-87.691778911, 41.9603844260001)",47021,21,1397098.0357,5320.43167143,47
39,Curb/Gutter Menu,W PETERSON AV-- N KNOX AV (4631 W) -to- N KNOX AV (4631 W),2009,18459,31511,W PETERSON AV AND N KNOX AV,W PETERSON AV AND N KNOX AV,41.989858240000046,-87.74468062899996,census,41.989858240000046,-87.74468062899996,census,"c(-87.744680629, 41.98985824)",39001,1,2861091.28631,6888.119912,39
49,Sidewalk Menu,W PRATT BV-- Dead End (1124 W) -to- N SHERIDAN RD (1206 W),2009,3056,39207,W PRATT BV AND Dead End,W PRATT BV AND N SHERIDAN RD,NA,NA,google,42.00554384000003,-87.66091823599999,census,"c(-87.660918236, 42.00554384)",49009,9,1529436.49412,6445.75566869,49
2,Pole Painting,W QUINCY ST-- Dead End (773 W) -to- S JEFFERSON ST (600 W),2008,600,1367,W QUINCY ST AND Dead End,W QUINCY ST AND S JEFFERSON ST,NA,NA,google,41.878644036000026,-87.64255539099997,census,"c(-87.642555391, 41.878644036)",42016,16,2145104.1849,6186.09134001,42
2,Street Lighting,W QUINCY ST-- Dead End (773 W) -to- S JEFFERSON ST (600 W),2008,1200,1464,W QUINCY ST AND Dead End,W QUINCY ST AND S JEFFERSON ST,NA,NA,google,41.878644036000026,-87.64255539099997,census,"c(-87.642555391, 41.878644036)",42016,16,2145104.1849,6186.09134001,42
26,Street Resurface Menu,W REFECTORY DR & W HUMBOLT DR & W PARKING LOT DR,2011,22066,21195,W REFECTORY DR & W HUMBOLT DR,W REFECTORY DR & W PARKING LOT DR,41.9011913,-87.7022585,google,NA,NA,google,"c(-87.7022585, 41.9011913)",26027,27,9955203.69684,13641.4977359,26
26,Curb & Gutter Menu,ON W REFECTORY DR FROM W HUMBOLT DR TO W PARKING LOT DR,2012,78593,21226,W REFECTORY DR and W HUMBOLT DR,W REFECTORY DR and W PARKING LOT DR,41.9011913,-87.7022585,google,NA,NA,google,"c(-87.7022585, 41.9011913)",26027,27,9955203.69684,13641.4977359,26
42,Curb/Gutter Menu,W SCHILLER ST-- N DEARBORN ST (36 W) -to- N DEARBORN ST (36 W),2005,10000,33462,W SCHILLER ST AND N DEARBORN ST,W SCHILLER ST AND N DEARBORN ST,41.907860578000054,-87.63010579999997,census,41.907860578000054,-87.63010579999997,census,"c(-87.6301058, 41.9078605780001)",02031,31,688960.084929,3587.18319617,2
40,Street Resurface Menu,W SCHREIBER AV-- N BOSWORTH AV (1530 W) -to- N BOSWORTH AV (1530 W),2005,6625,32059,W SCHREIBER AV AND N BOSWORTH AV,W SCHREIBER AV AND N BOSWORTH AV,41.99899142400005,-87.66919116399998,census,41.99899142400005,-87.66919116399998,census,"c(-87.669191164, 41.9989914240001)",40028,28,2082414.32859,6420.22043811,40
43,Curb/Gutter Menu,W SCOTT ST-- N WELLS ST (200 W) -to- DEAD END (300 W),2007,5976,34442,W SCOTT ST AND N WELLS ST,W SCOTT ST AND DEAD END,41.904950179000025,-87.63451561599999,census,NA,NA,google,"c(-87.634515616, 41.904950179)",02035,35,756820.344439,3590.12565266,2
43,Street Speed Hump Menu,W SCOTT ST-- N WELLS ST (200 W) -to- DEAD END (300 W) 2,2008,3500,34505,W SCOTT ST AND N WELLS ST,W SCOTT ST AND DEAD END,41.904950179000025,-87.63451561599999,census,NA,NA,google,"c(-87.634515616, 41.904950179)",02035,35,756820.344439,3590.12565266,2
49,Curb/Gutter Menu,W SHERWIN AV-- Dead End (1277 W) -to- N SHERIDAN RD (1342 W),2007,19350,39132,W SHERWIN AV AND Dead End,W SHERWIN AV AND N SHERIDAN RD,NA,NA,google,42.01502273500006,-87.66468888999998,census,"c(-87.66468889, 42.0150227350001)",49030,30,1190533.88888,5522.59160735,49
1,Curb/Gutter Menu,W ST HELEN CT-- N STAVE ST (2682 W) -to- Dead End (2689 W),2006,35163,111,W ST HELEN CT AND N STAVE ST,W ST HELEN CT AND Dead End,41.919619,-87.6947025,google,NA,NA,google,"c(-87.6947025, 41.919619)",01013,13,1169791.32836,5014.24237833,1
44,Sidewalk Menu,ON W SURF ST FROM N PINE GROVE AV (450 W) TO N PINE GROVE AV (500 W),2012,16476,35515,W SURF ST and N PINE GROVE AV,W SURF ST and N PINE GROVE AV,41.9342827,-87.6417733,google,41.9342827,-87.6417733,google,"c(-87.6417733, 41.9342827)",44041,41,638124.331571,3702.83416748,44
3,Street Bump Outs Menu,W SWANN ST-- S WENTWORTH AV (235 W) -to- Dead End (334 W),2008,4173,2477,W SWANN ST AND S WENTWORTH AV,W SWANN ST AND Dead End,41.8098292,-87.6322709,google,NA,NA,google,"c(-87.6322709, 41.8098292)",03005,5,10194217.1038,17865.3282639,3
2,Pole Painting,W TAYLOR ST-- N DAN RYAN EXIT RP (679 W) -to- S DAN RYAN ENTR RP (712 W),2008,4450,1368,W TAYLOR ST AND N DAN RYAN EXIT RP,W TAYLOR ST AND S DAN RYAN ENTR RP,41.7958455,-87.6316167,google,41.7958455,-87.6316167,google,"c(-87.6316167, 41.7958455)",03036,36,3071397.31771,10144.2270181,3
40,Street Resurfacing Menu,ON W THOME AVE FROM N RAVENSWOOD AVE E (1781 W) TO N RAVENSWOOD AVE W (1800 W),2020,11694.93,32660,W THOME AVE and N RAVENSWOOD AVE E,W THOME AVE and N RAVENSWOOD AVE W,41.99556246000003,-87.67493156299997,census,41.99556246000003,-87.67493156299997,census,"c(-87.674931563, 41.99556246)",40037,37,2028534.74645,5999.44561632,40
2,Pole Painting,W TILDEN ST-- W EISENHOWER EXIT RP (950 W) -to- W VAN BUREN ST (1174 W),2009,2100,1538,W TILDEN ST AND W EISENHOWER EXIT RP,W TILDEN ST AND W VAN BUREN ST,NA,NA,google,41.87653359600006,-87.65637174299997,census,"c(-87.656371743, 41.8765335960001)",25003,3,3909890.27327,10135.1881446,25
2,Street Lighting,W TILDEN ST-- W EISENHOWER EXIT RP (950 W) -to- W VAN BUREN ST (1174 W),2009,2800,1635,W TILDEN ST AND W EISENHOWER EXIT RP,W TILDEN ST AND W VAN BUREN ST,NA,NA,google,41.87653359600006,-87.65637174299997,census,"c(-87.656371743, 41.8765335960001)",25003,3,3909890.27327,10135.1881446,25
49,Sidewalk Menu,W TOUHY AV-- N DAMEN AV (1950 W) -to- N DAMEN AV (1950 W),2010,18900,39253,W TOUHY AV AND N DAMEN AV,W TOUHY AV AND N DAMEN AV,42.01253844400003,-87.68026997399994,census,42.01253844400003,-87.68026997399994,census,"c(-87.6802699739999, 42.012538444)",49015,15,1070880.77839,4960.10987986,49
49,Curb/Gutter Menu,W TOUHY AV-- N SHERIDAN RD (1314 W) -to- N SHERIDAN RD (1314 W),2009,6208,39203,W TOUHY AV AND N SHERIDAN RD,W TOUHY AV AND N SHERIDAN RD,42.01283189600008,-87.66345076499994,census,42.01283189600008,-87.66345076499994,census,"c(-87.6634507649999, 42.0128318960001)",49014,14,826714.504415,4577.30563385,49
3,Curb/Gutter Menu,W TREMONT ST-- S NORMAL BV (500 W) -to- Dead End (524 W),2008,88331,2470,W TREMONT ST AND S NORMAL BV,W TREMONT ST AND Dead End,41.7925896,-87.6378203,google,NA,NA,google,"c(-87.6378203, 41.7925896)",20039,39,5031983.08124,10901.4857452,20
2,Pole Painting,W VAN BUREN ST-- W EISENHOWER ENTR RP (2050 W) -to- S WESTERN AV (2400 W),2006,188,1006,W VAN BUREN ST AND W EISENHOWER ENTR RP,W VAN BUREN ST AND S WESTERN AV,NA,NA,google,41.87608738800003,-87.68626764599998,census,"c(-87.686267646, 41.876087388)",27018,18,1811842.24971,5667.13810334,27
2,Street Lighting,W VAN BUREN ST-- S LAFLIN ST (1500 W) -to- W EISENHOWER EXIT RP (1522 W),2009,55000,1636,W VAN BUREN ST AND S LAFLIN ST,W VAN BUREN ST AND W EISENHOWER EXIT RP,41.87639691900006,-87.66428690199996,census,NA,NA,google,"c(-87.664286902, 41.8763969190001)",27002,2,3643653.58605,11580.4094355,27
1,Sidewalk Menu,W WABANSIA AV-- N OAKLEY AV (2300 W) -to- N OAKLEY AV (2300 W),2010,8819,356,W WABANSIA AV AND N OAKLEY AV,W WABANSIA AV AND N OAKLEY AV,41.9126005,-87.6848337,google,41.9126005,-87.6848337,google,"c(-87.6848337, 41.9126005)",32002,2,1668346.92901,8372.74780014,32
42,Street Resurfacing Menu,ON W WACKER DR FROM N COLUMBUS DR (300 E) TO N LSD WACKER DR XR (490 E),2014,147761,33966,W WACKER DR and N COLUMBUS DR,W WACKER DR and N LSD WACKER DR XR,41.8878169,-87.6204934,google,41.8878169,-87.6204934,google,"c(-87.6204934, 41.8878169)",42040,40,1650009.15346,6709.1442983,42
27,Street Resurface Menu,W WALNUT ST-- Dead End (773 W) -to- N HALSTED ST (800 W),2010,10302,21881,W WALNUT ST AND Dead End,W WALNUT ST AND N HALSTED ST,NA,NA,google,41.886221524000064,-87.64748779199994,census,"c(-87.6474877919999, 41.8862215240001)",27045,45,5514612.05123,14575.1641715,27
27,Street Resurface Menu,W WALTON ST-- N ORLEANS ST (332 W) -to- Dead End (340 W),2005,12225,21612,W WALTON ST AND N ORLEANS ST,W WALTON ST AND Dead End,41.89972432600007,-87.63728933799996,census,NA,NA,google,"c(-87.637289338, 41.8997243260001)",27028,28,2024164.65608,7709.9459971,27
42,Sidewalk Menu,W WALTON ST-- N DEARBORN ST (36 W) -to- N DEARBORN ST (36 W),2005,12500,33482,W WALTON ST AND N DEARBORN ST,W WALTON ST AND N DEARBORN ST,41.89980874300005,-87.62985656699999,census,41.89980874300005,-87.62985656699999,census,"c(-87.629856567, 41.8998087430001)",02043,43,922812.704791,4984.95498302,2
2,Street Bump Outs Menu,W WASHINGTON BV-- N FRANCISCO AV (2900 W) -to- N FRANCISCO AV (2900 W),2010,16961,1673,W WASHINGTON BV AND N FRANCISCO AV,W WASHINGTON BV AND N FRANCISCO AV,41.882872958000064,-87.69878959499994,census,41.882872958000064,-87.69878959499994,census,"c(-87.6987895949999, 41.8828729580001)",27004,4,2189307.04473,6568.50186371,27
42,Street Lighting,W WASHINGTON BV-- N WACKER (UW) DR(322 W) -to- N RIVERSIDE PZ (420 W),2006,1000,33620,W WASHINGTON BV AND N WACKERDR,W WASHINGTON BV AND N RIVERSIDE PZ,41.8832047,-87.6367896,google,NA,NA,google,"c(-87.6367896, 41.8832047)",42009,9,7494777.11509,12087.6827184,42
47,Sidewalk Menu,ON W WAVELAND AVE FROM N WOLCOTT AV (1900 W) TO N WOLCOTT AV (1900 W),2012,1972,37698,W WAVELAND AVE and N WOLCOTT AV,W WAVELAND AVE and N WOLCOTT AV,41.9487178,-87.6761809,google,41.9487178,-87.6761809,google,"c(-87.6761809, 41.9487178)",47027,27,1786114.03812,5343.60022217,47
32,Sidewalk Menu,W WEBSTER AV-- N CLIFTON AV (1132 W) -to- N CLIFTON AV (1132 W),2009,15128,25947,W WEBSTER AV AND N CLIFTON AV,W WEBSTER AV AND N CLIFTON AV,41.92168095000005,-87.65712346199996,census,41.92168095000005,-87.65712346199996,census,"c(-87.657123462, 41.9216809500001)",43030,30,1745563.97054,5287.22746695,43
32,Street Bump Outs Menu,ON W WEBSTER AVE FROM N DOMINICK ST (1533 W) TO N DOMINICK ST (1533 W),2012,43788,26074,W WEBSTER AVE and N DOMINICK ST,W WEBSTER AVE and N DOMINICK ST,41.92160055300008,-87.66649783999998,census,41.92160055300008,-87.66649783999998,census,"c(-87.66649784, 41.9216005530001)",02020,20,12160989.6846,21408.461863,2
31,Curb/Gutter Menu,W WELLINGTON AV-- N PULASKI RD (4000 W) -to- N PULASKI RD (4000 W),2008,95745,25042,W WELLINGTON AV AND N PULASKI RD,W WELLINGTON AV AND N PULASKI RD,41.935432985000034,-87.72707754199996,census,41.935432985000034,-87.72707754199996,census,"c(-87.727077542, 41.935432985)",30025,25,2271837.13802,7296.3605607,30
31,Street Resurface Menu,W WELLINGTON AV-- N PULASKI RD (4000 W) -to- N PULASKI RD (4000 W),2008,36970,25055,W WELLINGTON AV AND N PULASKI RD,W WELLINGTON AV AND N PULASKI RD,41.935432985000034,-87.72707754199996,census,41.935432985000034,-87.72707754199996,census,"c(-87.727077542, 41.935432985)",30025,25,2271837.13802,7296.3605607,30
44,Sidewalk Menu,W WELLINGTON AV-- N SHERIDAN RD (400 W) -to- N SHERIDAN RD (400 W),2009,6055,35358,W WELLINGTON AV AND N SHERIDAN RD,W WELLINGTON AV AND N SHERIDAN RD,41.93659071300005,-87.63943193799997,census,41.93659071300005,-87.63943193799997,census,"c(-87.639431938, 41.9365907130001)",44035,35,469984.414744,2777.12815558,44
27,Street Resurface Menu,W WENDELL ST-- Dead End (316 W) -to- N ORLEANS ST (332 W),2010,7866,21883,W WENDELL ST AND Dead End,W WENDELL ST AND N ORLEANS ST,NA,NA,google,41.90128404200004,-87.63735365599996,census,"c(-87.637353656, 41.901284042)",27028,28,2024164.65608,7709.9459971,27
27,Curb/Gutter Menu,W WENDELL ST-- Dead End (316 W) -to- N SEDGWICK ST (348 W),2010,6395,21867,W WENDELL ST AND Dead End,W WENDELL ST AND N SEDGWICK ST,NA,NA,google,41.9092465,-87.6385491,google,"c(-87.6385491, 41.9092465)",02046,46,679109.612138,4363.84052511,2
2,Street Resurface Menu,W WILCOX ST-- S WESTERN AV (2400 W) -to- S WESTERN AV (2400 W),2006,6625,992,W WILCOX ST AND S WESTERN AV,W WILCOX ST AND S WESTERN AV,41.879323397000064,-87.68638020299994,census,41.879323397000064,-87.68638020299994,census,"c(-87.6863802029999, 41.8793233970001)",27017,17,3037372.68361,9623.62354946,27
47,Alley Apron Menu,ON W WILSON AVE FROM 1616 W TO N ASHLAND AV (1600 W),2013,8647,37716,1616 W WILSON AVE,W WILSON AVE and N ASHLAND AV,NA,NA,census,41.9652248,-87.6694196,google,"c(-87.6694196, 41.9652248)",47034,34,1283001.41137,6134.6286587,47
47,Alley Apron Menu,ON W WILSON AVE FROM 1729 W TO N PAULINA ST (1700 W),2015,8354,37839,1729 W WILSON AVE,W WILSON AVE and N PAULINA ST,NA,NA,census,41.965207,-87.6709217,google,"c(-87.6709217, 41.965207)",47034,34,1283001.41137,6134.6286587,47
39,Curb/Gutter Menu,W WINDSOR AV-- Dead End (3764 W) -to- N HAMLIN AV (3800 W),2009,40598,31513,W WINDSOR AV AND Dead End,W WINDSOR AV AND N HAMLIN AV,NA,NA,google,41.96374103200003,-87.72300941599997,census,"c(-87.723009416, 41.963741032)",35009,9,2210087.90906,6661.03209494,35
43,Pole Painting,W WISCONSIN ST-- N SEDGWICK ST (400 W) -to- Dead End (539 W),2005,1800,34359,W WISCONSIN ST AND N SEDGWICK ST,W WISCONSIN ST AND Dead End,41.91651137500003,-87.63876061699995,census,NA,NA,google,"c(-87.6387606169999, 41.916511375)",43015,15,807818.415117,4490.05839228,43
31,Sidewalk Menu,W WOLFRAM ST-- N LAVERGNE AV (5000 W) -to- N LAVERGNE AV (5000 W),2007,852,24968,W WOLFRAM ST AND N LAVERGNE AV,W WOLFRAM ST AND N LAVERGNE AV,41.93238591000005,-87.75153855699995,census,41.93238591000005,-87.75153855699995,census,"c(-87.7515385569999, 41.9323859100001)",31027,27,1666293.34824,6004.63097465,31
31,Curb/Gutter Menu,W WOLFRAM ST-- N LECLAIRE AV (5100 W) -to- N LECLAIRE AV (5100 W),2010,9524,25181,W WOLFRAM ST AND N LECLAIRE AV,W WOLFRAM ST AND N LECLAIRE AV,41.93235375100005,-87.75399470799994,census,41.93235375100005,-87.75399470799994,census,"c(-87.7539947079999, 41.9323537510001)",31027,27,1666293.34824,6004.63097465,31
