ward,type,location,year,est_cost,id,query,geometry,ward_precinct_locate,precinct_locate,shape_area,shape_len,ward_locate
32,Alley Resurfacing Menu,W NELSON ST & N OAKLEY AVE,2021,14557.45,28602,census,"c(-87.6855601459999, 41.936751508)",32009,9,2757210.9377,9464.53760639,32
32,Alley Resurfacing Menu,W NELSON ST & N WESTERN AVE,2021,14557.45,28602,google,"c(-87.6879252, 41.9367268)",32009,9,2757210.9377,9464.53760639,32
36,Street Traffic Circle Menu,W NEWPORT AVE & N MENARD AVE,2018,12663.72,32029,census,"c(-87.771525437, 41.943086851)",36017,17,2426843.55105,7305.2179702,36
43,Traffic Signals,W NORTH AV & N WELLS ST,2007,12000,37268,google,"c(-87.6347254, 41.9112169)",02033,33,777218.562915,5596.98500927,2
1,Pedestrian Refuge Island Menu,W NORTH AVE & N ARTESIAN AVE,2018,54959.4,811,google,"c(-87.688432, 41.9102519)",01038,38,1775585.67299,6006.00230752,1
37,1 POD Camera: 4758 W North Ave,W NORTH AVE & N CICERO AVE,2021,24776,33006,google,"c(-87.7461915, 41.9096871)",37022,22,6162252.40393,13557.4778373,37
1,Pedestrian Countdown Signal Menu,W NORTH AVE & N DAMEN AVE,2017,50888,752,google,"c(-87.677496, 41.9104738)",02025,25,1691003.93609,8532.28812969,2
2,Pedestrian Countdown Signal Menu,W NORTH AVE & N DAMEN AVE,2017,50888,2291,google,"c(-87.677496, 41.9104738)",02025,25,1691003.93609,8532.28812969,2
2,Pedestrian Countdown Signal,W NORTH AVE & N ELSTON AVE,2017,5972,2290,google,"c(-87.66215, 41.9107114)",02020,20,12160989.6846,21408.461863,2
2,Pedestrian Countdown Signal,W NORTH AVE & N ELSTON AVE,2018,3551,2332,google,"c(-87.66215, 41.9107114)",02020,20,12160989.6846,21408.461863,2
27,Pedestrian Countdown Signal Menu,W NORTH AVE & N ELSTON AVE,2018,9523,23835,google,"c(-87.66215, 41.9107114)",02020,20,12160989.6846,21408.461863,2
2,Viaduct Improvement Menu,W NORTH AVE & N GREENVIEW AVE,2017,35911.26,2319,google,"c(-87.7860307, 41.9091343)",NA,NA,NA,NA,NA
26,Left-Turn Arrow Menu,W NORTH AVE & N HOMAN BLVD,2012,70000,22670,google,"c(-87.711899, 41.9100019)",26012,12,1250163.03616,4755.76674327,26
2,Curb & Gutter Menu,W NORTH AVE & N HOYNE AVE,2015,17962,2195,google,"c(-87.6799027, 41.9104277)",01008,8,1190695.13842,5422.27716611,1
2,Curb & Gutter Menu,W NORTH AVE & N HOYNE AVE,2016,1109.23,2238,google,"c(-87.6799027, 41.9104277)",01008,8,1190695.13842,5422.27716611,1
29,Pedestrian Refuge Island Menu,W NORTH AVE & N MANGO AVE,2017,60000,25268,google,"c(-87.7690899, 41.9092669)",29004,4,2069549.21246,6652.56684358,29
29,Pavement Markings,W NORTH AVE & N OAK PARK AVE,2015,1400,25156,google,"c(-87.7950425, 41.9089778)",NA,NA,NA,NA,NA
1,Pedestrian Refuge Island,W NORTH AVE & N WASHTENAW AVE,2014,32252,559,census,"c(-87.694540574, 41.910252411)",01031,31,1333219.7316,5339.1722675,1
2,Left-Turn Arrow Menu,W NORTH AVE & N WELLS ST,2018,14688.47,2330,google,"c(-87.6347254, 41.9112169)",02033,33,777218.562915,5596.98500927,2
2,Left-Turn Arrow Menu,W NORTH AVE & N WELLS ST,2019,58043.03,2365,google,"c(-87.6347254, 41.9112169)",02033,33,777218.562915,5596.98500927,2
27,Left-Turn Arrow Menu,W NORTH AVE & N WELLS ST,2018,54290.3,23839,google,"c(-87.6347254, 41.9112169)",02033,33,777218.562915,5596.98500927,2
27,Left-Turn Arrow Menu,W NORTH AVE & N WELLS ST,2019,18441.2,23868,google,"c(-87.6347254, 41.9112169)",02033,33,777218.562915,5596.98500927,2
32,1 LPR W/ Existing Camera: NW Corner Wood and North,W NORTH AVE & N WOOD ST,2021,10971,28583,census,"c(-87.672575909, 41.9105619420001)",32035,35,1880080.44677,7622.49021793,32
32,1 POD Camera NW Corner of Wood and North,W NORTH AVE & N WOOD ST,2021,24776,28586,census,"c(-87.672575909, 41.9105619420001)",32035,35,1880080.44677,7622.49021793,32
48,Pedestrian Refuge Island Menu,W NORWOOD ST & N BROADWAY,2017,60000,41927,google,"c(-87.660283, 41.9918301)",48031,31,1093625.55899,4308.69057165,48
27,1 LPR No POD Camera - Oak & Cambridge,W OAK ST & N CAMBRIDGE AVE,2021,27410,23908,census,"c(-87.641900149, 41.9004358460001)",27048,48,4148927.16643,8424.67190592,27
31,Alley Apron Menu,W OAKDALE AVE & N LAVERGNE AV (5000 W),2011,18016,27208,google,"c(-87.7527908, 41.9716254)",45032,32,2396814.67925,6728.07929852,45
2,Traffic Equipment,W OGDEN AVE & S ASHLAND AVE,2014,3600,2180,census,"c(-87.666666675, 41.8809393920001)",28045,45,828950.946939,3982.06511978,28
2,Traffic Equipment,W OGDEN AVE & S DAMEN AVE,2014,4000,2181,census,"c(-87.676418922, 41.8727589210001)",28046,46,4202789.46934,11042.5628344,28
2,Traffic Equipment,W OGDEN AVE & W MADISON ST,2014,3400,2190,google,"c(-87.6660755, 41.8814626)",27002,2,3643653.58605,11580.4094355,27
27,1 POD Camera: Ohio & Christiana,W OHIO ST & N CHRISTIANA AVE,2021,24776,23912,google,"c(-87.7100984, 41.8918486)",27044,44,2164376.2519,6824.6334304600005,27
42,10 LPR Cameras - Various Locations; 7 on Existing POD Cameras; 3 New Cameras,W OHIO ST & N ORLEANS ST,2019,53009,36982,google,"c(-87.6370611, 41.8923774)",42017,17,1848371.01318,6703.55937019,42
42,1 - PTZ Camera - Ontario and Clark,W ONTARIO ST & N CLARK ST,2022,24776,37060,census,"c(-87.63116705, 41.893232208)",42039,39,2011508.16984,7215.51682921,42
42,10 LPR Cameras - Various Locations; 7 on Existing POD Cameras; 3 New Cameras,W ONTARIO ST & N ORLEANS ST,2019,53009,36982,census,"c(-87.637076284, 41.8931477900001)",42039,39,2011508.16984,7215.51682921,42
1,Pavement Markings Menu,W PALMER BLVD & N SACRAMENTO AVE,2022,3300,1005,google,"c(-87.7022023, 41.9214918)",01023,23,2029313.94104,5701.65068772,1
1,In-Road State Law Stop for Pedestrians S,W PALMER ST & N CALIFORNIA AVE,2011,410,389,google,"c(-87.6973215, 41.921686)",01023,23,2029313.94104,5701.65068772,1
36,LED Traffic Signal Upgrades & Pedestrian Countdown Signal,W PALMER ST & N LARAMIE AVE,2019,42913,32048,census,"c(-87.75604083, 41.920458905)",36009,9,2386185.23201,7649.61029164,36
44,Sidewalk Menu,W PATTERSON AVE & N RACINE AVE,2017,6466.05,38723,google,"c(-87.6591791, 41.9480477)",44032,32,1778772.81106,6306.15707243,44
2,Street Light Upgrade Menu,W PEARSON ST & N STATE ST,2022,750,2484,census,"c(-87.628220472, 41.8975214270001)",02043,43,922812.704791,4984.95498302,2
12,Pedestrian Refuge Island,W PERSHING RD & S LEAVITT ST,2014,43551,9883,census,"c(-87.679948383, 41.823053014)",12004,4,5068069.24315,11560.5513418,12
11,High Definition Camera Menu,W PERSHING RD & S WALLACE ST,2016,27011,9033,google,"c(-87.6410538, 41.823527)",11024,24,1986560.59038,5989.48511026,11
40,Traffic Signals,W PETERSON AV & N WESTERN AV,2005,1121,34753,google,"c(-87.689741, 41.9904478)",40015,15,1996499.609,5994.72676372,40
40,Traffic Signals,W PETERSON AV & N WESTERN AV,2006,2144,34801,google,"c(-87.689741, 41.9904478)",40015,15,1996499.609,5994.72676372,40
40,Traffic Signals,W PETERSON AV & N WESTERN AV,2007,736,34859,google,"c(-87.689741, 41.9904478)",40015,15,1996499.609,5994.72676372,40
40,1 - LPR/Existing Camera - NW Peterson and Clark,W PETERSON AVE & N CLARK ST,2022,10971,35439,google,"c(-87.6701337, 41.9908098)",40027,27,1998714.69059,6238.65192368,40
40,1 LPR/No Camera - SW Damen and Peterson,W PETERSON AVE & N DAMEN AVE,2022,27410,35441,google,"c(-87.6798169, 41.9906281)",40032,32,17610579.8051,20523.4295089,40
40,Viaduct Improvement Menu,W PETERSON AVE & N RAVENSWOOD AVE,2022,5516.764,35472,google,"c(-87.6752557, 41.9907051)",40032,32,17610579.8051,20523.4295089,40
39,Miscellaneous CDOT Projects,W PETERSON AVE & N ROGERS AVE,2021,5075,34626,census,"c(-87.732894319, 41.990083354)",39026,26,3437189.98294,7879.55448876,39
40,POD Camera: Peterson & Talman,W PETERSON AVE & N TALMAN AVE,2020,24776,35378,google,"c(-87.6957483, 41.9904106)",40010,10,2387612.49779,6596.30564642,40
25,Street Bump Outs Menu,W POLK ST & S CARPENTER ST,2022,17312.85,22312,census,"c(-87.653264371, 41.8718423870001)",11007,7,7992689.64333,14820.057152,11
29,Street Bump Outs Menu,W POLK ST & S CICERO AVE,2021,7263.685,25497,census,"c(-87.744893683, 41.8702706110001)",24041,41,4621311.32195,9945.43976351,24
4,Pavement Markings Menu,W POLK ST & S CLARK ST,2017,1300,3660,census,"c(-87.6306082849999, 41.8722323160001)",04020,20,571806.935785,3691.13486717,4
2,Miscellaneous Other,W POLK ST & S DEARBORN ST,2014,27860,2133,census,"c(-87.629128967, 41.872284575)",04017,17,654416.061928,4153.48774585,4
1,Street Lighting,W POTOMAC AV & E SCHILLER ST,2006,10800,170,google,"c(-87.6274693, 41.9078216)",43043,43,502378.477084,3127.90846675,43
37,In-Road State Law Stop,W POTOMAC AVE & N LARAMIE AVE,2015,600,32752,census,"c(-87.755815717, 41.904065804)",37040,40,2323336.98814,6664.62483967,37
37,In-Road State Law Stop For Pedestrians Signs Menu,W POTOMAC AVE & N LARAMIE AVE,2017,600,32831,census,"c(-87.755815717, 41.904065804)",37040,40,2323336.98814,6664.62483967,37
37,Street Resurfacing Menu,W POTOMAC AVE & N LAVERGNE AVE,2019,22996.155,32969,census,"c(-87.7509114539999, 41.9041180630001)",37014,14,1770361.38699,5321.09626472,37
1,Floodlight Menu,W POTOMAC AVE & N LEAVITT ST,2012,2500,467,census,"c(-87.68219148, 41.90492204)",02016,16,1132711.59243,4973.52817307,2
1,Street Light Arterial,W POTOMAC AVE & N LEAVITT ST,2012,11000,471,census,"c(-87.68219148, 41.90492204)",02016,16,1132711.59243,4973.52817307,2
37,Bollard Menu,W POTOMAC AVE & N LECLAIRE AV (5100 W),2011,630,32614,google,"c(-87.7552802, 41.9692397)",45031,31,1806913.89124,5670.99735282,45
50,Sidewalk Menu,W PRATT BLVD & N MOZART ST,2021,12662.58,43511,google,"c(-87.7010226, 42.0048215)",50040,40,3165774.11067,7927.45533288,50
50,Street Bump Outs Menu,W PRATT BLVD & N OAKLEY AVE,2020,80000,43475,census,"c(-87.687972078, 42.005065474)",50037,37,1491768.39812,4901.95412231,50
49,Street Resurface Menu,W PRATT BLVDDead End (1124 W) & N SHERIDAN RD (1206 W),2011,56582,42504,google,"c(-87.6550313, 41.9781272)",48014,14,3372028.52849,9688.0762219,48
29,Sidewalk Menu,W RACE AVE & N PARKSIDE AVE,2021,60000,25496,census,"c(-87.766460378, 41.8892806580001)",29033,33,1781014.12294,5549.81852551,29
42,Miscellaneous-CDOT,W RANDOLPH L ST & N FIELD I BV,2009,15000,36518,google,"c(-87.6652439, 41.885353)",27033,33,9057614.97686,13022.2558984,27
42,Miscellaneous CDOT Projects,W RANDOLPH ST & N DESPLAINES ST,2019,100000,36984,census,"c(-87.6442035439999, 41.884428654)",42021,21,1478272.88873,5412.79933695,42
42,In-Road State Law Stop,W RANDOLPH ST & N FIELD U BLVD,2012,800,36630,google,"c(-87.6481809, 41.8855656)",27045,45,5514612.05123,14575.1641715,27
42,In-Road State Law Stop for Pedestrians S,W RANDOLPH ST & S HARBOR AVE,2011,410,36596,google,"c(-87.6134205, 41.8845314)",NA,NA,NA,NA,NA
48,In-Road State Law Stop,W RASCHER AVE & N CLARK ST,2015,950,41798,census,"c(-87.6683510079999, 41.980757215)",48007,7,1289976.4873,4632.78383907,48
48,In-Road State Law Stop For Pedestrians Signs Menu,W RASCHER AVE & N CLARK ST,2019,600,42076,census,"c(-87.6683510079999, 41.980757215)",48007,7,1289976.4873,4632.78383907,48
2,Traffic Equipment,W ROOSEVELT RD & S CLARK ST,2014,3400,2183,census,"c(-87.63043543, 41.8674325710001)",04037,37,1300589.15323,6087.83731925,4
24,Miscellaneous-CDOT,W ROOSEVELT RD & S KARLOV AV,2010,800,20842,google,"c(-87.7276065, 41.8661271)",24022,22,5494009.30447,12414.6817024,24
24,5 POD Camera + 5 LPR Existing Cameras: Various Locations,W ROOSEVELT RD & S KOSTNER AVE,2021,33552.8,21217,census,"c(-87.734964561, 41.8660336500001)",24022,22,5494009.30447,12414.6817024,24
2,Traffic Equipment,W ROOSEVELT RD & S PAULINA ST,2012,3500,2031,google,"c(-87.6689078, 41.8667747)",28005,5,10576598.9118,13254.8160792,28
2,Traffic Equipment,W ROOSEVELT RD & S WOOD ST,2012,3500,2027,google,"c(-87.6713313, 41.8668899)",27010,10,14956581.1991,20980.8361854,27
11,In-Road State Law Stop For Pedestrians Sign Menu,W ROOT ST & S UNION AVE,2022,350,9339,census,"c(-87.643363388, 41.8189607690001)",11031,31,27227594.4268,28847.0345242,11
11,High Definition Camera Menu,W ROOT ST & S UNION AVE,2016,27011,9033,census,"c(-87.643363388, 41.8189607690001)",11031,31,27227594.4268,28847.0345242,11
47,Miscellaneous-CDOT,W ROSCOE ST & N CAMPBELL AVE,2011,22800,40675,census,"c(-87.690508627, 41.9429742940001)",47048,48,4957238.60476,8931.8361656,47
44,Traffic Signal Modernization Design Menu,W ROSCOE ST & N LAKE SHORE DR,2017,25000,38740,google,"c(-87.6405284, 41.943373)",44012,12,478735.030277,3348.70625476,44
44,Traffic Signal Modernization Menu,W ROSCOE ST & N LAKE SHORE DR,2017,55000,38741,google,"c(-87.6405284, 41.943373)",44012,12,478735.030277,3348.70625476,44
44,Traffic Signal Modernization Menu,W ROSCOE ST & N LAKE SHORE DR,2018,170000,38776,google,"c(-87.6405284, 41.943373)",44012,12,478735.030277,3348.70625476,44
48,Pedestrian Refuge Island Menu,W ROSEDALE AVE & N BROADWAY,2017,60000,41928,google,"c(-87.6602858, 41.989071)",48040,40,1049592.50775,4888.38135217,48
43,In-Road State Law Stop,W ROSLYN PL & N CLARK ST,2013,550,37638,census,"c(-87.6415263, 41.9273409520001)",43027,27,565310.090889,3068.30324811,43
44,Alley Apron Menu,W SCHOOL ST & N ASHLAND AV (1600 W),2011,10875,38288,google,"c(-87.6678724, 41.9108465)",32035,35,1880080.44677,7622.49021793,32
30,Street Traffic Circles Menu,W SCHUBERT AV & N MONITOR AV,2007,13000,25837,census,"c(-87.7722570559999, 41.9293669750001)",30010,10,2861009.57842,7292.45596607,30
32,In-Road State Law Stop For Pedestrians Signs Menu,W SCHUBERT AVE & N CALIFORNIA AVE,2016,600,28358,census,"c(-87.697567549, 41.930279489)",32043,43,2005787.19924,7818.02334887,32
43,In-Road State Law Stop,W SCHUBERT AVE & N CLARK ST,2012,550,37561,google,"c(-87.6445819, 41.9318282)",43042,42,844897.941939,5020.8204438,43
30,Street Resurfacing Menu,W SCHUBERT AVE & N MAJOR AVE,2013,23070,26152,census,"c(-87.7686110179999, 41.9294192340001)",30010,10,2861009.57842,7292.45596607,30
32,In-Road State Law Stop For Pedestrians Signs Menu,W SCHUBERT AVE & N SACRAMENTO AVE,2019,600,28528,census,"c(-87.7024718119999, 41.9302352710001)",32017,17,1321360.76152,4651.28359743,32
32,In-Road State Law Stop For Pedestrians Sign Menu,W SCHUBERT AVE & N SACRAMENTO AVE,2022,600,28668,census,"c(-87.7024718119999, 41.9302352710001)",32017,17,1321360.76152,4651.28359743,32
43,Bollard Menu,W SCOTT ST & N WELLS ST (200 W),2011,556,37452,google,"c(-87.6344665, 41.8860537)",42009,9,7494777.11509,12087.6827184,42
44,Alley Apron Menu,W SHERIDAN RD & N SHERIDAN RD (1000 W),2011,11431,38292,google,"c(-87.6604636, 41.9982024)",49017,17,950737.600848,4950.91838371,49
48,Traffic Signal,W SHERIDAN RD & N WINTHROP AVE,2013,4800,41712,census,"c(-87.65865504, 41.9982115660001)",49007,7,2837971.05904,8078.93453544,49
43,In-Road State Law Stop,W ST JAMES PL & N CLARK ST,2013,550,37636,census,"c(-87.641803672, 41.927815298)",43027,27,565310.090889,3068.30324811,43
43,In-Road State Law Stop,W ST JAMES PL & N CLARK ST,2015,350,37741,census,"c(-87.641803672, 41.927815298)",43027,27,565310.090889,3068.30324811,43
45,Street Bump Outs Menu,W STRONG ST & N NASHVILLE AVE,2017,6606.41,39534,census,"c(-87.791616833, 41.9701929510001)",45047,47,2435981.6667,6908.74541458,45
45,Street Bump Outs Menu,W STRONG ST & N NATCHEZ AVE,2017,6606.41,39532,census,"c(-87.789192841, 41.97021305)",45047,47,2435981.6667,6908.74541458,45
45,Street Bump Outs Menu,W STRONG ST & N NEENAH AVE,2017,6327.33,39533,census,"c(-87.790402828, 41.9702050110001)",45047,47,2435981.6667,6908.74541458,45
48,In-Road State Law Stop,W SUMMERDALE AVE & N CLARK ST,2014,475,41733,census,"c(-87.668306789, 41.9789321860001)",48010,10,1283521.85644,4591.82110136,48
48,In-Road State Law Stop For Pedestrians Signs Menu,W SUMMERDALE AVE & N CLARK ST,2019,600,42075,census,"c(-87.668306789, 41.9789321860001)",48010,10,1283521.85644,4591.82110136,48
47,Pavement Markings,W SUNNYSIDE AVE & N ASHLAND AVE,2013,2100,40772,census,"c(-87.6692997009999, 41.963415421)",47041,41,1533703.07094,6197.99697801,47
46,Arterial Street Bump Outs Menu,W SUNNYSIDE AVE & N CLARENDON AVE,2018,56293.85,40138,census,"c(-87.649964043, 41.9636686740001)",46029,29,14906959.8752,31465.4812298,46
47,Sidewalk Menu,W SUNNYSIDE AVE & N DAMEN AVE,2020,5407.04,41254,census,"c(-87.6790278289999, 41.9632747250001)",47010,10,1468973.1538,6050.26220249,47
38,Street Resurfacing Menu,W SUNNYSIDE AVE & N MENARD AVE,2017,27967.11,33762,census,"c(-87.7721887179999, 41.962289852)",38022,22,2211581.52469,5985.20350219,38
47,Street Bump Outs Menu,W SUNNYSIDE AVE & N OAKLEY AVE,2021,17225.76,41315,census,"c(-87.686307845, 41.9631742280001)",47042,42,1562236.14865,11118.0475783,47
2,Pole Painting,W TAYLOR ST & S LOOMIS ST,2011,2750,1876,census,"c(-87.661637796, 41.8693420170001)",28028,28,2795142.60176,7823.42240651,28
48,Sidewalk Menu,W THOME AVE & N GLENWOOD AVE,2017,25547.54,41931,google,"c(-87.665291, 41.9954615)",48034,34,858524.150196,3971.54251318,48
40,Viaduct Improvement Menu,W THOME AVE & N RAVENSWOOD AVE E,2022,5516.764,35472,census,"c(-87.674931563, 41.99556246)",40037,37,2028534.74645,5999.44561632,40
48,Miscellaneous-CDOT,W THORNDALE AV & N SHERIDAN RD,2009,3207,41601,google,"c(-87.6553766, 41.9900978)",48008,8,225718.114311,2154.1571242,48
48,Street Bump Outs Menu,W THORNDALE AVE & N CLARK ST,2017,23230.93,41943,census,"c(-87.669838366, 41.9884271600001)",48042,42,1751624.45678,5498.36525526,48
48,Street Bump Outs Menu,W THORNDALE AVE & N GREENVIEW AVE,2018,10541,42020,census,"c(-87.66757115, 41.989946677)",48042,42,1751624.45678,5498.36525526,48
39,Street Resurfacing Menu,W THORNDALE AVE & N JERSEY AVE,2022,13054.8,34692,census,"c(-87.710471387, 41.988499518)",39013,13,3652449.6575,10398.7543622,39
48,2 POD CAMERAS: W Glenlake Ave & N Winthrop; W Thorndale Ave & N Kenmore Ave,W THORNDALE AVE & N KENMORE AVE,2019,24776,42071,census,"c(-87.656813931, 41.990083354)",48031,31,1093625.55899,4308.69057165,48
48,Floodlight Menu,W THORNDALE AVE & N SHERIDAN RD,2012,500,41685,google,"c(-87.6553766, 41.9900978)",48008,8,225718.114311,2154.1571242,48
48,Miscellaneous Other,W THORNDALE AVE & N SHERIDAN RD,2014,54500,41765,google,"c(-87.6553766, 41.9900978)",48008,8,225718.114311,2154.1571242,48
50,Pavement Markings,W TOUHY AVE & N KEDZIE AVE,2014,7700,43265,google,"c(-87.7090729, 42.0118674)",50005,5,2059992.43191,6887.32996575,50
28,POD Camera Relocation from 125 N. Laramie Ave to SE Corner of Van Buren & Christiana,W VAN BUREN ST & S CAMPBELL AVE,2018,1800,24654,census,"c(-87.688731837, 41.876067289)",27017,17,3037372.68361,9623.62354946,27
2,Pole Painting,W VAN BUREN ST & S DESPLAINES ST,2011,2550,1883,census,"c(-87.643958331, 41.87671851)",42016,16,2145104.1849,6186.09134001,42
2,Miscellaneous-CDOT,W VAN BUREN ST & S PEORIA ST,2010,600,1751,census,"c(-87.649537935, 41.8766381130001)",25003,3,3909890.27327,10135.1881446,25
2,Traffic Equipment,W VAN BUREN ST & S RACINE AVE,2014,2900,2174,census,"c(-87.657002866, 41.876521536)",25003,3,3909890.27327,10135.1881446,25
28,Bus Pad,W VAN BUREN ST & S THROOP ST,2016,3892.29,24568,census,"c(-87.6594147979999, 41.876481337)",28008,8,612658.331074,3170.99266947,28
27,POD CAMERA RELOCATION - W. VAN BUREN/S. WASHTENAW,W VAN BUREN ST & S WASHTENAW AVE,2018,1800,23841,google,"c(-87.6937187, 41.8759989)",28029,29,3206062.23285,7522.76410198,28
34,Traffic Equipment,W VERMONT ST & S HALSTED ST,2013,3650,30054,census,"c(-87.641381584, 41.662040446)",34026,26,3041279.10029,10933.2009574,34
1,Curb & Gutter Menu,W WABANSIA AVE & N CALIFORNIA AVE,2017,14360.2,730,census,"c(-87.697044964, 41.9123588320001)",01022,22,1307925.24004,5269.65138104,1
32,Miscellaneous-CDOT,W WABANSIA AVE & N HOYNE AVE,2008,3000,28007,census,"c(-87.679952403, 41.9122583340001)",32036,36,1553703.82679,5980.87765536,32
26,Alley Resurfacing Menu,W WABANSIA AVE & N KARLOV AVE,2022,17317.8566666667,23139,census,"c(-87.728830213, 41.9116754510001)",26038,38,816658.981829,4364.73329021,26
1,Chicago Park District,W Wabansia Ave & N Leavitt St,2005,90000,92,google,"c(-87.6823923, 41.9126433)",32002,2,1668346.92901,8372.74780014,32
32,Chicago Park District,W Wabansia Ave & N Leavitt St,2005,90000,27830,google,"c(-87.6823923, 41.9126433)",32002,2,1668346.92901,8372.74780014,32
1,Sidewalk Menu,W WABANSIA AVE & N MOZART ST,2020,14490,916,google,"c(-87.6980612, 41.9123535)",01030,30,1658127.69342,5176.29220641,1
32,Street Speed Hump Menu,W WABANSIA AVE & N OAKLEY AVE,2018,1850,28502,google,"c(-87.6848337, 41.9126005)",32002,2,1668346.92901,8372.74780014,32
1,Street Traffic Circle Menu,W WABANSIA AVE & N WASHTENAW AVE,2022,14135.87,1021,census,"c(-87.694592832, 41.9120734200001)",01031,31,1333219.7316,5339.1722675,1
