ward,type,location,year,est_cost,id,start_location,end_location,lat_1,lon_1,query_1,lat_2,lon_2,query_2,geometry,ward_locate,precinct_locate,ward_precinct_locate
49,Street Resurface Menu,W ESTES AV-- N GLENWOOD AV (1400 W) -to- N GLENWOOD AV (1400 W),2008,47415,39191,W ESTES AV AND N GLENWOOD AV,W ESTES AV AND N GLENWOOD AV,42.01156563200004,-87.66586671699997,census,42.01156563200004,-87.66586671699997,census,"c(-87.665866717, 42.011565632)",49,27,49027
41,Street Resurface Menu,W ESTES AV-- N MASON AV (5840 W) -to- N MASON AV (5840 W),2010,19950,33038,W ESTES AV AND N MASON AV,W ESTES AV AND N MASON AV,42.01013053200006,-87.77417856199997,census,42.01013053200006,-87.77417856199997,census,"c(-87.774178562, 42.0101305320001)",41,54,41054
41,Street Resurfacing Menu,ON W ESTES AVE FROM N MERRIMAC AV (6233 W) TO N MERRIMAC AV (6233 W),2012,15141,33118,W ESTES AVE and N MERRIMAC AV,W ESTES AVE and N MERRIMAC AV,42.01013857200007,-87.78313085099995,census,42.01013857200007,-87.78313085099995,census,"c(-87.783130851, 42.0101385720001)",41,39,41039
50,Street Resurfacing Menu,ON W ESTES AVE FROM N WESTERN AV (2400 W) TO N WESTERN AV (2400 W),2012,20904,39913,W ESTES AVE and N WESTERN AV,W ESTES AVE and N WESTERN AV,42.01046016200007,-87.69020311499997,census,42.01046016200007,-87.69020311499997,census,"c(-87.690203115, 42.0104601620001)",50,7,50007
49,Street Resurface Menu,W FARGO AV-- Dead End (1303 W) -to- N GREENVIEW AV (1450 W),2008,23086,39192,W FARGO AV AND Dead End,W FARGO AV AND N GREENVIEW AV,NA,NA,google,42.017121116000055,-87.66817413299998,census,"c(-87.668174133, 42.0171211160001)",49,16,49016
49,Sidewalk Menu,W FARGO AV-- N SHERIDAN RD (1377 W) -to- N SHERIDAN RD (1377 W),2008,4194,39181,W FARGO AV AND N SHERIDAN RD,W FARGO AV AND N SHERIDAN RD,42.0171561,-87.665407,google,42.0171561,-87.665407,google,"c(-87.665407, 42.0171561)",49,35,49035
45,Street Speed Hump Menu,W FARRAGUT AV-- N LUNA AV (5532 W) -to- N LUNA AV (5532 W) 1,2007,1650,36140,W FARRAGUT AV AND N LUNA AV,W FARRAGUT AV AND N LUNA AV,41.976596631000064,-87.76723219699994,census,41.976596631000064,-87.76723219699994,census,"c(-87.7672321969999, 41.9765966310001)",45,6,45006
40,Curb & Gutter Menu,ON W FARRAGUT AVE FROM N HONORE ST (1820 W) TO N HONORE ST (1820 W),2012,9241,32341,W FARRAGUT AVE and N HONORE ST,W FARRAGUT AVE and N HONORE ST,41.97698656100005,-87.67544610899995,census,41.97698656100005,-87.67544610899995,census,"c(-87.6754461089999, 41.976986561)",40,23,40023
40,Street Resurfacing Menu,ON W FARRAGUT AVE FROM N LEAVITT ST (2200 W) TO N DAMEN AV (2000 W) ON N PAULINA ST FROM W THORNDALE AV (5840 N) TO W,2013,75103,32403,W FARRAGUT AVE FROM N LEAVITT ST (2200 W) TO N DAMEN AV (2000 W) ON N PAULINA ST and N LEAVITT ST TO N DAMEN AV ON N PAULINA ST FROM W THORNDALE AV,W FARRAGUT AVE FROM N LEAVITT ST (2200 W) TO N DAMEN AV (2000 W) ON N PAULINA ST and N DAMEN AV ON N PAULINA ST FROM W THORNDALE AV TO W,41.988576,-87.6996448,google,NA,NA,google,"c(-87.6996448, 41.988576)",40,30,40030
32,Pole Painting,W FLETCHER ST-- N DAMEN AV (2000 W) -to- Dead End (2024 W),2006,600,25734,W FLETCHER ST AND N DAMEN AV,W FLETCHER ST AND Dead End,41.938660955000046,-87.67832434799999,census,NA,NA,google,"c(-87.678324348, 41.938660955)",32,41,32041
32,Street Lighting,W FLETCHER ST-- N DAMEN AV (2000 W) -to- Dead End (2024 W),2006,1200,25790,W FLETCHER ST AND N DAMEN AV,W FLETCHER ST AND Dead End,41.938660955000046,-87.67832434799999,census,NA,NA,google,"c(-87.678324348, 41.938660955)",32,41,32041
32,Street Resurface Menu,W FLETCHER ST-- N DAMEN AV (2000 W) -to- Dead End (2024 W),2007,21255,25845,W FLETCHER ST AND N DAMEN AV,W FLETCHER ST AND Dead End,41.938660955000046,-87.67832434799999,census,NA,NA,google,"c(-87.678324348, 41.938660955)",32,41,32041
25,Curb/Gutter Menu,W FLOURNOY ST-- S ADA ST (1324 W) -to- S ADA ST (1324 W),2009,14993,20223,W FLOURNOY ST AND S ADA ST,W FLOURNOY ST AND S ADA ST,41.87318502900007,-87.66022681499999,census,41.87318502900007,-87.66022681499999,census,"c(-87.660226815, 41.8731850290001)",25,28,25028
27,Curb/Gutter Menu,W FRY ST-- Dead End (1233 W) -to- N ELIZABETH ST (1238 W),2005,18734,21600,W FRY ST AND Dead End,W FRY ST AND N ELIZABETH ST,NA,NA,google,41.8971187,-87.6599987,google,"c(-87.6599987, 41.8971187)",27,32,27032
27,Street Resurface Menu,W FRY ST-- Dead End (1233 W) -to- N ELIZABETH ST (1238 W),2005,3477,21611,W FRY ST AND Dead End,W FRY ST AND N ELIZABETH ST,NA,NA,google,41.8971187,-87.6599987,google,"c(-87.6599987, 41.8971187)",27,32,27032
27,Street Resurfacing Menu,ON W FULTON BLVD FROM N SACRAMENTO BLVD (3000 W) TO N KEDZIE AVE (3200 W),2022,143661.63,22326,W FULTON BLVD and N SACRAMENTO BLVD,W FULTON BLVD and BLVD TO N KEDZIE AVE,41.88648281700006,-87.70135830299995,census,NA,NA,google,"c(-87.7013583029999, 41.8864828170001)",27,36,27036
27,Street Light Residential,ON W FULTON BLVD FROM N SACRAMENTO BV (3000 W) TO N KEDZIE AV (3200 W),2013,16000,22010,W FULTON BLVD and N SACRAMENTO BV,W FULTON BLVD and BV TO N KEDZIE AV,41.88648281700006,-87.70135830299995,census,NA,NA,google,"c(-87.7013583029999, 41.8864828170001)",27,36,27036
45,Street Resurface Menu,W GALE ST-- N MILWAUKEE AV (5455 W) -to- N MILWAUKEE AV (5408 W),2008,44453,36170,W GALE ST AND N MILWAUKEE AV,W GALE ST AND N MILWAUKEE AV,41.9703396,-87.7629546,google,41.9703396,-87.7629546,google,"c(-87.7629546, 41.9703396)",45,29,45029
48,Street Bump Outs Menu,W GLENLAKE AV-- N BROADWAY (1200 W) -to- N BROADWAY (1200 W),2008,47000,38460,W GLENLAKE AV AND N BROADWAY,W GLENLAKE AV AND N BROADWAY,41.9927304,-87.6603068,google,41.9927304,-87.6603068,google,"c(-87.6603068, 41.9927304)",48,31,48031
48,Street Resurface Menu,W GLENLAKE AV-- N WINTHROP AV (1120 W) -to- N WINTHROP AV (1120 W),2009,25839,38513,W GLENLAKE AV AND N WINTHROP AV,W GLENLAKE AV AND N WINTHROP AV,41.99231841100004,-87.65828118999997,census,41.99231841100004,-87.65828118999997,census,"c(-87.65828119, 41.992318411)",48,32,48032
27,Street Speed Hump Menu,W GOETHE ST-- N SEDGWICK ST (400 W) -to- N SEDGWICK ST (400 W) 1,2008,1750,21805,W GOETHE ST AND N SEDGWICK ST,W GOETHE ST AND N SEDGWICK ST,41.9056522,-87.6384313,google,41.9056522,-87.6384313,google,"c(-87.6384313, 41.9056522)",27,9,27009
39,Curb/Gutter Menu,W GRACE ST-- N HAMLIN AV (3800 W) -to- N HAMLIN AV (3800 W),2007,19530,31400,W GRACE ST AND N HAMLIN AV,W GRACE ST AND N HAMLIN AV,41.9500727,-87.7226018,google,41.9500727,-87.7226018,google,"c(-87.7226018, 41.9500727)",39,23,39023
30,Sidewalk Menu,W GRAND AV-- N HARDING AV (3932 W) -to- N HARDING AV (3932 W),2010,2511,24153,W GRAND AV AND N HARDING AV,W GRAND AV AND N HARDING AV,41.905675,-87.7251693,google,41.905675,-87.7251693,google,"c(-87.7251693, 41.905675)",30,26,30026
47,Street Speed Hump Menu,W GUNNISON ST-- N ROCKWELL ST (2600 W) -to- N ROCKWELL ST (2600 W) 4,2008,7000,37518,W GUNNISON ST AND N ROCKWELL ST,W GUNNISON ST AND N ROCKWELL ST,41.96967036600006,-87.69383307399994,census,41.96967036600006,-87.69383307399994,census,"c(-87.6938330739999, 41.9696703660001)",47,1,47001
2,Pole Painting,W HASTINGS ST-- Dead End (1556 W) -to- S ASHLAND AV (1600 W),2009,1200,1532,W HASTINGS ST AND Dead End,W HASTINGS ST AND S ASHLAND AV,NA,NA,google,41.864176462000046,-87.66631694499995,census,"c(-87.6663169449999, 41.864176462)",2,10,02010
2,Street Lighting,W HASTINGS ST-- Dead End (1556 W) -to- S ASHLAND AV (1600 W),2009,1200,1620,W HASTINGS ST AND Dead End,W HASTINGS ST AND S ASHLAND AV,NA,NA,google,41.864176462000046,-87.66631694499995,census,"c(-87.6663169449999, 41.864176462)",2,10,02010
2,Street Lighting,W HASTINGS ST-- Dead End (1556 W) -to- S ASHLAND AV (1600 W),2009,500,1621,W HASTINGS ST AND Dead End,W HASTINGS ST AND S ASHLAND AV,NA,NA,google,41.864176462000046,-87.66631694499995,census,"c(-87.6663169449999, 41.864176462)",2,10,02010
35,Sidewalk Menu,W HENDERSON ST-- N DRAKE AV (3532 W) -to- N DRAKE AV (3494 W),2009,16768,28346,W HENDERSON ST AND N DRAKE AV,W HENDERSON ST AND N DRAKE AV,41.94223865400005,-87.71436263799995,census,41.94223865400005,-87.71436263799995,census,"c(-87.714362638, 41.9422386540001)",35,24,35024
41,Street Resurface Menu,W HIGHLAND AV-- N NEVA AV (7120 W) -to- Dead End (6518 W),2009,32139,33000,W HIGHLAND AV AND N NEVA AV,W HIGHLAND AV AND Dead End,41.99693324200007,-87.80490256099995,census,NA,NA,google,"c(-87.8049025609999, 41.9969332420001)",41,16,41016
27,Pole Painting,W JACKSON BV-- S GREEN ST (832 W) -to- E KENNEDY EXIT RP (726 W),2009,600,21842,W JACKSON BV AND S GREEN ST,W JACKSON BV AND E KENNEDY EXIT RP,41.8779291,-87.6484099,google,NA,NA,google,"c(-87.6484099, 41.8779291)",27,45,27045
27,Street Lighting,W JACKSON BV-- S GREEN ST (832 W) -to- E KENNEDY EXIT RP (726 W),2009,800,21854,W JACKSON BV AND S GREEN ST,W JACKSON BV AND E KENNEDY EXIT RP,41.8779291,-87.6484099,google,NA,NA,google,"c(-87.6484099, 41.8779291)",27,45,27045
2,Pole Painting,W JACKSON BV-- E KENNEDY EXIT RP (726 W) -to- S CANAL ST (440 W),2008,3000,1355,W JACKSON BV AND E KENNEDY EXIT RP,W JACKSON BV AND S CANAL ST,NA,NA,google,41.87804507300007,-87.63956057499996,census,"c(-87.639560575, 41.8780450730001)",2,12,02012
2,Pole Painting,W JACKSON BV-- E KENNEDY EXIT RP (726 W) -to- S CANAL ST (440 W),2008,3000,1356,W JACKSON BV AND E KENNEDY EXIT RP,W JACKSON BV AND S CANAL ST,NA,NA,google,41.87804507300007,-87.63956057499996,census,"c(-87.639560575, 41.8780450730001)",2,12,02012
2,Street Lighting,W JACKSON BV-- E KENNEDY EXIT RP (726 W) -to- S CANAL ST (440 W),2008,8000,1445,W JACKSON BV AND E KENNEDY EXIT RP,W JACKSON BV AND S CANAL ST,NA,NA,google,41.87804507300007,-87.63956057499996,census,"c(-87.639560575, 41.8780450730001)",2,12,02012
2,Street Lighting,W JACKSON BV-- E KENNEDY EXIT RP (726 W) -to- S CANAL ST (440 W),2008,13500,1446,W JACKSON BV AND E KENNEDY EXIT RP,W JACKSON BV AND S CANAL ST,NA,NA,google,41.87804507300007,-87.63956057499996,census,"c(-87.639560575, 41.8780450730001)",2,12,02012
2,Street Lighting,W JACKSON BV-- E KENNEDY EXIT RP (726 W) -to- S CANAL ST (440 W),2008,8000,1447,W JACKSON BV AND E KENNEDY EXIT RP,W JACKSON BV AND S CANAL ST,NA,NA,google,41.87804507300007,-87.63956057499996,census,"c(-87.639560575, 41.8780450730001)",2,12,02012
2,Street Lighting,W JACKSON BV-- E KENNEDY EXIT RP (726 W) -to- S CANAL ST (440 W),2008,13500,1448,W JACKSON BV AND E KENNEDY EXIT RP,W JACKSON BV AND S CANAL ST,NA,NA,google,41.87804507300007,-87.63956057499996,census,"c(-87.639560575, 41.8780450730001)",2,12,02012
28,Sidewalk Menu,W JACKSON BV-- S KILPATRICK AV (4700 W) -to- S KILPATRICK AV (4700 W),2009,2243,22541,W JACKSON BV AND S KILPATRICK AV,W JACKSON BV AND S KILPATRICK AV,41.876879306000035,-87.74269480399994,census,41.876879306000035,-87.74269480399994,census,"c(-87.7426948039999, 41.876879306)",28,40,28040
49,Sidewalk Menu,W JARVIS AV-- Dead End (1290 W) -to- N SHERIDAN RD (1350 W),2010,5269,39249,W JARVIS AV AND Dead End,W JARVIS AV AND N SHERIDAN RD,NA,NA,google,42.0161051,-87.6651023,google,"c(-87.6651023, 42.0161051)",49,16,49016
42,Curb/Gutter Menu,W KINZIE ST-- N LA SALLE DR (140 W) -to- N LA SALLE DR (140 W),2005,10000,33460,W KINZIE ST AND N LA SALLE DR,W KINZIE ST AND N LA SALLE DR,41.889188201000024,-87.63264234799999,census,41.889188201000024,-87.63264234799999,census,"c(-87.632642348, 41.889188201)",42,46,42046
38,Street Speed Hump Menu,W LAWRENCE AV-- N MELVINA AV (6165 W) -to- N MELVINA AV (6165 W) 4,2007,6600,30696,W LAWRENCE AV AND N MELVINA AV,W LAWRENCE AV AND N MELVINA AV,41.9675483,-87.7819603,google,41.9675483,-87.7819603,google,"c(-87.7819603, 41.9675483)",38,25,38025
33,Street Resurface Menu,W LELAND AV-- Dead End (2861 W) -to- N MANOR AV (2919 W),2006,17612,26596,W LELAND AV AND Dead End,W LELAND AV AND N MANOR AV,NA,NA,google,41.96668358900007,-87.70155125699995,census,"c(-87.7015512569999, 41.9666835890001)",33,7,33007
35,Curb/Gutter Menu,W LOGAN BV-- W LOGAN (N) BV(3127 W) -to- N MILWAUKEE AV (3132 W),2005,12512,28116,W LOGAN BV AND W LOGANBV,W LOGAN BV AND N MILWAUKEE AV,NA,NA,google,41.9287538,-87.7068816,google,"c(-87.7068816, 41.9287538)",35,7,35007
35,Sidewalk Menu,W LOGAN BV-- N MAPLEWOOD AV (2532 W) -to- W LOGAN (N) BV(3127 W),2007,21014,28221,W LOGAN BV AND N MAPLEWOOD AV,W LOGAN BV AND W LOGANBV,41.9282301,-87.6914204,google,NA,NA,google,"c(-87.6914204, 41.9282301)",35,29,35029
35,Sidewalk Menu,ON W LOGAN SQ N BLVD FROM N TROY ST (3128 W) TO N TROY ST (3128 W),2013,18542,28530,W LOGAN SQ N BLVD and N TROY ST,W LOGAN SQ N BLVD and N TROY ST,41.9287718,-87.7061011,google,41.9287718,-87.7061011,google,"c(-87.7061011, 41.9287718)",35,7,35007
49,Sidewalk Menu,W LOYOLA AV-- Dead End (1050 W) -to- N WINTHROP AV (1100 W),2007,5648,39141,W LOYOLA AV AND Dead End,W LOYOLA AV AND N WINTHROP AV,NA,NA,google,42.00156415200007,-87.65858268199997,census,"c(-87.658582682, 42.0015641520001)",49,7,49007
49,Curb/Gutter Menu,W LUNT AV-- Dead End (1188 W) -to- N SHERIDAN RD (1240 W),2007,45019,39131,W LUNT AV AND Dead End,W LUNT AV AND N SHERIDAN RD,NA,NA,google,42.00918585800008,-87.66208802299997,census,"c(-87.662088023, 42.0091858580001)",49,25,49025
43,Street Resurface Menu,W MAPLE ST-- N LA SALLE DR (140 W) -to- Dead End (170 W),2007,6299,34457,W MAPLE ST AND N LA SALLE DR,W MAPLE ST AND Dead End,41.90182672700007,-87.63293981999999,census,NA,NA,google,"c(-87.63293982, 41.9018267270001)",43,51,43051
28,Street Resurface Menu,W MAYPOLE AV-- N HAMLIN BV (3800 W) -to- N HAMLIN BV (3800 W),2010,32434,22609,W MAYPOLE AV AND N HAMLIN BV,W MAYPOLE AV AND N HAMLIN BV,41.88409098400007,-87.72088691599998,census,41.88409098400007,-87.72088691599998,census,"c(-87.720886916, 41.8840909840001)",28,22,28022
31,Street Lighting,W MCLEAN AV-- Dead End (4654 W) -to- N KILPATRICK AV (4700 W),2008,2000,25074,W MCLEAN AV AND Dead End,W MCLEAN AV AND N KILPATRICK AV,NA,NA,google,41.91787411700005,-87.74371987599994,census,"c(-87.7437198759999, 41.9178741170001)",31,44,31044
44,Curb & Gutter Menu,ON W MELROSE ST FROM N BROADWAY (600 W) TO N BROADWAY (600 W),2012,34406,35487,W MELROSE ST and N BROADWAY,W MELROSE ST and N BROADWAY,41.941137205000075,-87.64443267799999,census,41.941137205000075,-87.64443267799999,census,"c(-87.644432678, 41.9411372050001)",44,19,44019
42,Street Resurface Menu,W NORTH AV-- N CLARK ST (115 W) -to- N CLARK ST (115 W),2006,12572,33573,W NORTH AV AND N CLARK ST,W NORTH AV AND N CLARK ST,41.9111787,-87.6316895,google,41.9111787,-87.6316895,google,"c(-87.6316895, 41.9111787)",42,33,42033
49,Street Lighting,W NORTH SHORE AV-- Dead End (1113 W) -to- N LAKEWOOD AV (1310 W),2008,195000,39200,W NORTH SHORE AV AND Dead End,W NORTH SHORE AV AND N LAKEWOOD AV,NA,NA,google,42.00350575700003,-87.66357136199997,census,"c(-87.663571362, 42.003505757)",49,9,49009
49,Sidewalk Menu,W NORTH SHORE AV-- Dead End (1113 W) -to- N SHERIDAN RD (1200 W),2008,9639,39185,W NORTH SHORE AV AND Dead End,W NORTH SHORE AV AND N SHERIDAN RD,NA,NA,google,42.0035372,-87.6608341,google,"c(-87.6608341, 42.0035372)",49,7,49007
49,Street Resurface Menu,W NORTH SHORE AV-- Dead End (1113 W) -to- N SHERIDAN RD (1200 W),2009,40340,39217,W NORTH SHORE AV AND Dead End,W NORTH SHORE AV AND N SHERIDAN RD,NA,NA,google,42.0035372,-87.6608341,google,"c(-87.6608341, 42.0035372)",49,7,49007
31,Curb/Gutter Menu,W OAKDALE AV-- N LAMON AV (4900 W) -to- N LAMON AV (4900 W),2010,6809,25171,W OAKDALE AV AND N LAMON AV,W OAKDALE AV AND N LAMON AV,41.93423907800008,-87.74915476299998,census,41.93423907800008,-87.74915476299998,census,"c(-87.749154763, 41.9342390780001)",31,18,31018
44,Street Bump Outs Menu,ON W OAKDALE AVE FROM N HALSTED ST (800 W) TO N HALSTED ST (800 W),2013,13414,35598,W OAKDALE AVE and N HALSTED ST,W OAKDALE AVE and N HALSTED ST,41.9354421,-87.6491154,google,41.9354421,-87.6491154,google,"c(-87.6491154, 41.9354421)",44,29,44029
27,Street Resurface Menu,W OGDEN AV-- N CLYBOURN AV (1480 N) -to- Dead End (1443 N),2008,27064,21798,W OGDEN AV AND N CLYBOURN AV,W OGDEN AV AND Dead End,41.908041473000026,-87.64551000799997,census,NA,NA,google,"c(-87.645510008, 41.908041473)",27,37,27037
28,Sidewalk Menu,W OGDEN AV-- S CAMPBELL AV (2510 W) -to- S CAMPBELL AV (2510 W),2009,1162,22543,W OGDEN AV AND S CAMPBELL AV,W OGDEN AV AND S CAMPBELL AV,41.86402,-87.6880683,google,41.86402,-87.6880683,google,"c(-87.6880683, 41.86402)",28,52,28052
31,Street Resurface Menu,W PALMER ST-- N KILBOURN AV (4500 W) -to- N KILBOURN AV (4500 W),2010,15044,25196,W PALMER ST AND N KILBOURN AV,W PALMER ST AND N KILBOURN AV,41.920679998000026,-87.73889199099995,census,41.920679998000026,-87.73889199099995,census,"c(-87.7388919909999, 41.920679998)",31,37,31037
31,Curb/Gutter Menu,W PARKER AV-- N LARAMIE AV (5200 W) -to- Dead End (4121 W),2010,9171,25174,W PARKER AV AND N LARAMIE AV,W PARKER AV AND Dead End,41.9305001,-87.756386,google,NA,NA,google,"c(-87.756386, 41.9305001)",31,41,31041
31,Curb/Gutter Menu,W PARKER AV-- N LAVERGNE AV (5000 W) -to- Dead End (4121 W),2010,9993,25172,W PARKER AV AND N LAVERGNE AV,W PARKER AV AND Dead End,41.9305546,-87.7514643,google,NA,NA,google,"c(-87.7514643, 41.9305546)",31,19,31019
31,Curb/Gutter Menu,W PARKER AV-- N LECLAIRE AV (5100 W) -to- Dead End (4121 W),2010,20383,25173,W PARKER AV AND N LECLAIRE AV,W PARKER AV AND Dead End,41.9305296,-87.7539239,google,NA,NA,google,"c(-87.7539239, 41.9305296)",31,28,31028
30,Curb/Gutter Menu,W PATTERSON AV-- N PULASKI RD (4000 W) -to- Dead End (4134 W),2005,53694,23797,W PATTERSON AV AND N PULASKI RD,W PATTERSON AV AND Dead End,41.9472848,-87.7273993,google,NA,NA,google,"c(-87.7273993, 41.9472848)",30,15,30015
38,Street Lighting,W PATTERSON AV-- Dead End (4652 W) -to- N CICERO AV (4800 W),2007,4200,30721,W PATTERSON AV AND Dead End,W PATTERSON AV AND N CICERO AV,NA,NA,google,41.9470361,-87.7470632,google,"c(-87.7470632, 41.9470361)",38,4,38004
42,Curb/Gutter Menu,W PEARSON ST-- N STATE ST (0 E) -to- Dead End (9 W),2005,10000,33461,W PEARSON ST AND N STATE ST,W PEARSON ST AND Dead End,41.89752142700007,-87.62822047199995,census,NA,NA,google,"c(-87.628220472, 41.8975214270001)",42,32,42032
42,Miscellaneous-CDOT,W PEARSON ST-- N STATE ST (0 E) -to- N DEARBORN ST (36 W),2006,21488,33552,W PEARSON ST AND N STATE ST,W PEARSON ST AND N DEARBORN ST,41.89752142700007,-87.62822047199995,census,NA,NA,google,"c(-87.628220472, 41.8975214270001)",42,32,42032
42,Street Resurface Menu,W PEARSON ST-- N STATE ST (0 E) -to- N DEARBORN ST (36 W),2006,6625,33574,W PEARSON ST AND N STATE ST,W PEARSON ST AND N DEARBORN ST,41.89752142700007,-87.62822047199995,census,NA,NA,google,"c(-87.628220472, 41.8975214270001)",42,32,42032
47,Street Resurface Menu,W PENSACOLA AV-- N CAMPBELL AV (2516 W) -to- Dead End (2573 W),2010,37042,37598,W PENSACOLA AV AND N CAMPBELL AV,W PENSACOLA AV AND Dead End,41.96038442600008,-87.69177891099997,census,NA,NA,google,"c(-87.691778911, 41.9603844260001)",47,14,47014
39,Curb/Gutter Menu,W PETERSON AV-- N KNOX AV (4631 W) -to- N KNOX AV (4631 W),2009,18459,31511,W PETERSON AV AND N KNOX AV,W PETERSON AV AND N KNOX AV,41.989858240000046,-87.74468062899996,census,41.989858240000046,-87.74468062899996,census,"c(-87.744680629, 41.98985824)",39,20,39020
49,Sidewalk Menu,W PRATT BV-- Dead End (1124 W) -to- N SHERIDAN RD (1206 W),2009,3056,39207,W PRATT BV AND Dead End,W PRATT BV AND N SHERIDAN RD,NA,NA,google,42.00554384000003,-87.66091823599999,census,"c(-87.660918236, 42.00554384)",49,29,49029
2,Pole Painting,W QUINCY ST-- Dead End (773 W) -to- S JEFFERSON ST (600 W),2008,600,1367,W QUINCY ST AND Dead End,W QUINCY ST AND S JEFFERSON ST,NA,NA,google,41.878644036000026,-87.64255539099997,census,"c(-87.642555391, 41.878644036)",2,12,02012
2,Street Lighting,W QUINCY ST-- Dead End (773 W) -to- S JEFFERSON ST (600 W),2008,1200,1464,W QUINCY ST AND Dead End,W QUINCY ST AND S JEFFERSON ST,NA,NA,google,41.878644036000026,-87.64255539099997,census,"c(-87.642555391, 41.878644036)",2,12,02012
26,Street Resurface Menu,W REFECTORY DR & W HUMBOLT DR & W PARKING LOT DR,2011,22066,21195,W REFECTORY DR & W HUMBOLT DR,W REFECTORY DR & W PARKING LOT DR,41.9011913,-87.7022585,google,NA,NA,google,"c(-87.7022585, 41.9011913)",26,27,26027
26,Curb & Gutter Menu,ON W REFECTORY DR FROM W HUMBOLT DR TO W PARKING LOT DR,2012,78593,21226,W REFECTORY DR and W HUMBOLT DR,W REFECTORY DR and W PARKING LOT DR,41.9011913,-87.7022585,google,NA,NA,google,"c(-87.7022585, 41.9011913)",26,27,26027
42,Curb/Gutter Menu,W SCHILLER ST-- N DEARBORN ST (36 W) -to- N DEARBORN ST (36 W),2005,10000,33462,W SCHILLER ST AND N DEARBORN ST,W SCHILLER ST AND N DEARBORN ST,41.907860578000054,-87.63010579999997,census,41.907860578000054,-87.63010579999997,census,"c(-87.6301058, 41.9078605780001)",42,10,42010
40,Street Resurface Menu,W SCHREIBER AV-- N BOSWORTH AV (1530 W) -to- N BOSWORTH AV (1530 W),2005,6625,32059,W SCHREIBER AV AND N BOSWORTH AV,W SCHREIBER AV AND N BOSWORTH AV,41.99899142400005,-87.66919116399998,census,41.99899142400005,-87.66919116399998,census,"c(-87.669191164, 41.9989914240001)",40,7,40007
43,Curb/Gutter Menu,W SCOTT ST-- N WELLS ST (200 W) -to- DEAD END (300 W),2007,5976,34442,W SCOTT ST AND N WELLS ST,W SCOTT ST AND DEAD END,41.904950179000025,-87.63451561599999,census,NA,NA,google,"c(-87.634515616, 41.904950179)",43,30,43030
43,Street Speed Hump Menu,W SCOTT ST-- N WELLS ST (200 W) -to- DEAD END (300 W) 2,2008,3500,34505,W SCOTT ST AND N WELLS ST,W SCOTT ST AND DEAD END,41.904950179000025,-87.63451561599999,census,NA,NA,google,"c(-87.634515616, 41.904950179)",43,30,43030
49,Curb/Gutter Menu,W SHERWIN AV-- Dead End (1277 W) -to- N SHERIDAN RD (1342 W),2007,19350,39132,W SHERWIN AV AND Dead End,W SHERWIN AV AND N SHERIDAN RD,NA,NA,google,42.01502273500006,-87.66468888999998,census,"c(-87.66468889, 42.0150227350001)",49,14,49014
1,Curb/Gutter Menu,W ST HELEN CT-- N STAVE ST (2682 W) -to- Dead End (2689 W),2006,35163,111,W ST HELEN CT AND N STAVE ST,W ST HELEN CT AND Dead End,41.919619,-87.6947025,google,NA,NA,google,"c(-87.6947025, 41.919619)",1,13,01013
44,Sidewalk Menu,ON W SURF ST FROM N PINE GROVE AV (450 W) TO N PINE GROVE AV (500 W),2012,16476,35515,W SURF ST and N PINE GROVE AV,W SURF ST and N PINE GROVE AV,41.9342827,-87.6417733,google,41.9342827,-87.6417733,google,"c(-87.6417733, 41.9342827)",44,41,44041
