ward,type,location,year,est_cost,id,lat,long,query
43,In-Road State Law Stop For Pedestrians Signs Menu,W DIVERSEY PKWY & N HAMPDEN CT,2016,350,37815,41.932848197000055,-87.64249107199998,census
43,In-Road State Law Stop For Pedestrians Signs Menu,W DIVERSEY PKWY & N HAMPDEN CT,2016,350,37817,41.932848197000055,-87.64249107199998,census
43,In-Road State Law Stop For Pedestrians Signs Menu,W DIVERSEY PKWY & N HAMPDEN CT,2016,350,37829,41.932848197000055,-87.64249107199998,census
43,In-Road State Law Stop For Pedestrians Signs Menu,W DIVERSEY PKWY & N HAMPDEN CT,2018,350,37933,41.932848197000055,-87.64249107199998,census
43,In-Road State Law Stop For Pedestrians Sign Menu,W DIVERSEY PKWY & N HAMPDEN CT,2021,350,38043,41.932848197000055,-87.64249107199998,census
43,In-Road State Law Stop For Pedestrians Sign Menu,W DIVERSEY PKWY & N HAMPDEN CT,2022,350,38094,41.932848197000055,-87.64249107199998,census
32,Arterial Street Bump Outs Menu,W DIVERSEY PKWY & N LAKEWOOD AVE,2018,28438.55,28466,41.932518567000045,-87.66112726999995,census
43,Arterial Street Bump Outs Menu,W DIVERSEY PKWY & N LAKEWOOD AVE,2018,28438.54,37915,41.932518567000045,-87.66112726999995,census
43,In-Road State Law Stop For Pedestrians Signs Menu,W DIVERSEY PKWY & N LAKEWOOD AVE,2018,600,37940,41.932518567000045,-87.66112726999995,census
44,Chicago Park District,W DIVERSEY PKWY & N LINCOLN AVE,2015,44988,38630,41.93255876600006,-87.65870729799997,census
1,Pavement Markings,W DIVERSEY PKWY & N ROCKWELL ST,2012,600,453,41.93213265700007,-87.69277182299999,census
44,In-Road State Law Stop,W DIVERSEY PKWY & N SEMINARY AVE,2013,550,38428,41.93260700400003,-87.65584513799996,census
44,In-Road State Law Stop,W DIVERSEY PKWY & N SEMINARY AVE,2014,950,38497,41.93260700400003,-87.65584513799996,census
43,Bus Pad,W DIVERSEY PKWY & N SHEFFIELD AVE,2022,55623.67,38077,41.93263916300003,-87.65385529399998,census
43,In-Road State Law Stop,W DIVERSEY PKWY & N WILTON AVE,2015,600,37747,41.9326533,-87.6526292,google
43,In-Road State Law Stop For Pedestrians Signs Menu,W DIVERSEY PKWY & N WILTON AVE,2016,600,37814,41.9326533,-87.6526292,google
43,In-Road State Law Stop For Pedestrians Signs Menu,W DIVERSEY PKWY & N WILTON AVE,2017,350,37885,41.9326533,-87.6526292,google
43,In-Road State Law Stop For Pedestrians Signs Menu,W DIVERSEY PKWY & N WILTON AVE,2018,350,37930,41.9326533,-87.6526292,google
43,In-Road State Law Stop For Pedestrians Sign Menu,W DIVERSEY PKWY & N WILTON AVE,2021,350,38044,41.9326533,-87.6526292,google
1,Traffic Signals,W DIVISION ST & N CLEAVER ST,2011,12000,375,41.90339046300005,-87.66382863499996,census
26,Pavement Markings Menu,W DIVISION ST & N FRANCISCO AV,2010,1200,22542,41.9028937,-87.6993543,google
26,Pavement Markings,W DIVISION ST & N FRANCISCO AVE,2013,700,22692,41.9028937,-87.6993543,google
1,In-Road State Law Stop for Pedestrians S,W DIVISION ST & N HOYNE AVE,2011,410,396,41.9031333,-87.6796761,google
1,In-Road State Law Stop,W DIVISION ST & N HOYNE AVE,2014,550,545,41.9031333,-87.6796761,google
1,In-Road State Law Stop For Pedestrians Signs Menu,W DIVISION ST & N HOYNE AVE,2018,350,803,41.9031333,-87.6796761,google
1,In-Road State Law Stop For Pedestrians Signs Menu,W DIVISION ST & N HOYNE AVE,2019,350,853,41.9031333,-87.6796761,google
2,Left-Turn Arrow Menu,W DIVISION ST & N LA SALLE DR,2017,18490,2286,41.9038726,-87.6329964,google
37,In-Road State Law Stop For Pedestrians Signs Menu,W DIVISION ST & N LAMON AVE,2018,600,32888,41.9023194,-87.7484105,google
37,In-Road State Law Stop,W DIVISION ST & N LECLAIRE AVE,2015,600,32751,41.9022686,-87.7533164,google
27,Pavement Markings Menu,W DIVISION ST & N NORTH BRANCH ST,2019,2200,23869,41.90353115900007,-87.65544314999994,census
1,In-Road State Law Stop for Pedestrians S,W DIVISION ST & N PAULINA ST,2011,410,397,41.9032963,-87.6699345,google
1,In-Road State Law Stop,W DIVISION ST & N PAULINA ST,2013,133,502,41.9032963,-87.6699345,google
1,In-Road State Law Stop,W DIVISION ST & N PAULINA ST,2014,417,554,41.9032963,-87.6699345,google
1,In-Road State Law Stop For Pedestrians Signs Menu,W DIVISION ST & N PAULINA ST,2016,350,652,41.9032963,-87.6699345,google
1,In-Road State Law Stop For Pedestrians Signs Menu,W DIVISION ST & N PAULINA ST,2016,350,665,41.9032963,-87.6699345,google
1,In-Road State Law Stop For Pedestrians Signs Menu,W DIVISION ST & N PAULINA ST,2016,350,674,41.9032963,-87.6699345,google
1,In-Road State Law Stop For Pedestrians Signs Menu,W DIVISION ST & N PAULINA ST,2018,350,804,41.9032963,-87.6699345,google
1,In-Road State Law Stop For Pedestrians Signs Menu,W DIVISION ST & N PAULINA ST,2019,350,854,41.9032963,-87.6699345,google
1,Arterial Street Bump Outs Menu,W DIVISION ST & N PAULINA ST,2021,24066.39,951,41.9032963,-87.6699345,google
1,Arterial Street Bump Outs Menu,W DIVISION ST & N PAULINA ST,2022,136714.06,996,41.9032963,-87.6699345,google
2,1 LPR/Existing Camera - NW Division St at State,W DIVISION ST & N STATE ST,2022,10971,2450,41.9039355,-87.6286767,google
1,In-Road State Law Stop for Pedestrians S,W DIVISION ST & N WOLCOTT AVE,2011,800,390,41.9032337,-87.6748159,google
1,In-Road State Law Stop,W DIVISION ST & N WOLCOTT AVE,2014,550,555,41.9032337,-87.6748159,google
1,In-Road State Law Stop For Pedestrians Signs Menu,W DIVISION ST & N WOLCOTT AVE,2016,600,651,41.9032337,-87.6748159,google
1,In-Road State Law Stop For Pedestrians Signs Menu,W DIVISION ST & N WOLCOTT AVE,2019,350,859,41.9032337,-87.6748159,google
1,Sidewalk Menu,W DIVISION ST & N WOOD ST,2015,2039,613,41.9032651,-87.6723792,google
24,1 POD Camera Relocation to W Douglas Boulevard & S Central Park Ave,W DOUGLAS BLVD & S CENTRAL PARK AVE,2020,1800,21205,41.862852,-87.7153139,google
35,In-Road State Law Stop For Pedestrians Sign Menu,W DRUMMOND PL & N KIMBALL AVE,2021,350,31276,41.92929461700004,-87.71222405799995,census
31,Alley Apron Menu,W DRUMMOND PL & N LARAMIE AV (5200 W),2011,13138,27207,41.9589366,-87.7574695,google
31,Sidewalk Menu,W DRUMMOND PL & N LAVERGNE AVE,2022,5954.75,27767,41.92875193200007,-87.75139786099999,census
32,Pavement Markings Menu,W EASTMAN ST & N DAYTON ST,2010,1700,28134,41.90745858900004,-87.64941733799998,census
47,Street Bump Outs Menu,W EASTWOOD AVE & N CLAREMONT AVE,2020,6873.81,41260,41.96575901500006,-87.68759822799996,census
47,In-Road State Law Stop,W EASTWOOD AVE & N DAMEN AVE,2013,550,40768,41.96600824800004,-87.67910420599998,census
46,Curb/Gutter Menu,W EASTWOOD AVEDead End (954 W) & N SHERIDAN RD (1000 W),2011,9792,39912,41.9655809,-87.7215166,google
30,Miscellaneous Other,W EDDY ST & N AVONDALE AVE,2014,270,26184,41.945583201000034,-87.71855136099998,census
48,Alley Apron Menu,W ELMDALE AVE & N GREENVIEW AV (1500 W),2011,12150,41651,41.9908217,-87.6676034,google
42,POD CAMERA - Erie & Franklin,W ERIE ST & N FRANKLIN ST,2018,27011,36954,41.8939802,-87.6356363,google
42,Pavement Markings Menu,W ERIE ST & N KINGSBURY ST,2011,2400,36604,41.89389950900005,-87.64146198099996,census
41,Curb & Gutter Menu,W EVERELL AVE & N ORIOLE AVE,2016,7031.52,35964,41.992463127000065,-87.81673308999996,census
27,Alley Resurfacing Menu,W EVERGREEN AVE & N CLYBOURN AVE,2022,10050.41,23949,41.9213802,-87.6640548,google
2,Floodlight Menu,W EVERGREEN AVE & N NOBLE ST,2021,1900,2420,41.90616418500008,-87.66269904599994,census
26,High Definition Camera,W EVERGREEN AVE & N SPAULDING AVE,2013,22500,22717,41.9055484,-87.709294,google
48,In-Road State Law Stop,W FARRAGUT AVE & N CLARK ST,2014,825,41732,41.977107157000034,-87.66838718699995,census
48,In-Road State Law Stop For Pedestrians Signs Menu,W FARRAGUT AVE & N CLARK ST,2016,600,41848,41.977107157000034,-87.66838718699995,census
48,In-Road State Law Stop For Pedestrians Signs Menu,W FARRAGUT AVE & N CLARK ST,2017,350,41908,41.977107157000034,-87.66838718699995,census
24,5 POD Camera + 5 LPR Existing Cameras: Various Locations,W FIFTH AVE & S KEELER AVE,2021,33552.8,21217,41.8716502,-87.730258,google
48,Traffic Signals,W FOSTER AV & N SHERIDAN RD,2006,296409,41485,41.97639965700006,-87.65499292199996,census
39,In-Road State Law Stop for Pedestria,W FOSTER AV & N SPAULDING AV,2010,800,34217,41.9757268,-87.7111204,google
40,1  LPR/Existing Camera - NE Foster and Damen,W FOSTER AVE & N DAMEN AVE,2022,10971,35438,41.9760265,-87.6793982,google
48,Arterial Street Bump Outs Menu,W FOSTER AVE & N KENMORE AVE,2020,50000,42130,41.97637553800007,-87.65641596199998,census
39,Speed Indicator Signs,W FOSTER AVE & N KILBOURN AVE,2021,5500,34632,41.9754126,-87.7406833,google
45,In-Road State Law Stop,W FOSTER AVE & N LOTUS AVE,2012,550,39254,41.97515349200006,-87.76398412799995,census
39,Alley Resurfacing Menu,W FOSTER AVE & N MONTICELLO AVE,2017,7565.33,34475,41.9756345,-87.7196542,google
45,Left-Turn Arrow Menu,W FOSTER AVE & N NAGLE AVE,2016,27100,39451,41.9756589,-87.7878481,google
45,Pavement Markings Menu,W FOSTER AVE & N NAGLE AVE,2016,2300,39459,41.9756589,-87.7878481,google
45,Pavement Markings Menu,W FOSTER AVE & N NATOMA AVE,2018,4300,39583,41.9756107,-87.7927034,google
41,In-Road State Law Stop For Pedestrians Signs Menu,W FOSTER AVE & N OLCOTT AVE,2018,600,36061,41.974353534000045,-87.81445381399999,census
39,In-Road State Law Stop,W FOSTER AVE & N SPAULDING AVE,2014,950,34360,41.9757268,-87.7111204,google
39,Miscellaneous Other,W FOSTER AVE & N TRIPP AVE,2013,20000,34317,41.975465,-87.7343959,google
47,In-Road State Law Stop,W FOSTER AVE & N WAYNE AVE,2015,600,40895,41.976263,-87.6635477,google
47,In-Road State Law Stop For Pedestrians Signs Menu,W FOSTER AVE & N WAYNE AVE,2016,600,40993,41.976263,-87.6635477,google
47,In-Road State Law Stop For Pedestrians Signs Menu,W FOSTER AVE & N WAYNE AVE,2017,600,41061,41.976263,-87.6635477,google
47,In-Road State Law Stop For Pedestrians Signs Menu,W FOSTER AVE & N WAYNE AVE,2017,600,41071,41.976263,-87.6635477,google
47,In-Road State Law Stop For Pedestrians Signs Menu,W FOSTER AVE & N WAYNE AVE,2017,350,41078,41.976263,-87.6635477,google
47,In-Road State Law Stop For Pedestrians Signs Menu,W FOSTER AVE & N WAYNE AVE,2018,600,41144,41.976263,-87.6635477,google
48,3 LPR Existing POD; 3 LPR w.o Existing POD; 1 POD Camera: Various Locations,W FOSTER DR & N LSD FOSTER AV ER,2021,19988.4285714286,42158,41.9770127,-87.6495137,google
48,In-Road State Law Stop,W FOSTER DR & N LSD FOSTER AV XR,2014,550,41729,41.9770127,-87.6495137,google
30,Traffic Signal LED Upgrade Menu,W FULLERTON AVE & N AUSTIN AVE,2017,14000,26432,41.9238842,-87.7756931,google
36,Traffic Signal LED Upgrade Menu,W FULLERTON AVE & N AUSTIN AVE,2017,14000,31959,41.9238842,-87.7756931,google
31,High Definition Camera Menu,W FULLERTON AVE & N CICERO AVE,2020,24776,27670,41.924284,-87.746232,google
31,LPR Reader New Camera,W FULLERTON AVE & N CICERO AVE,2020,27410,27671,41.924284,-87.746232,google
35,Miscellaneous CDOT Projects,W FULLERTON AVE & N KARLOV AVE,2019,1700,31164,41.924424,-87.7292052,google
35,Planter Installation On Fullerton Avenue,W FULLERTON AVE & N KARLOV AVE,2019,1818.9,31156,41.924424,-87.7292052,google
35,Miscellaneous CDOT Projects,W FULLERTON AVE & N KEDVALE AVE,2019,1700,31162,41.9244824,-87.7304496,google
35,Planter Installation On Fullerton Avenue,W FULLERTON AVE & N KEDVALE AVE,2019,1818.9,31156,41.9244824,-87.7304496,google
35,Planter Installation On Fullerton Avenue,W FULLERTON AVE & N KEELER AVE,2019,1818.9,31156,41.92442653300003,-87.73166423399994,census
31,Pedestrian Refuge Island,W FULLERTON AVE & N KEYSTONE AVE,2015,12811,27439,41.9244461,-87.7279841,google
35,Pedestrian Refuge Island,W FULLERTON AVE & N KEYSTONE AVE,2015,12811,30942,41.9244461,-87.7279841,google
35,Miscellaneous CDOT Projects,W FULLERTON AVE & N KEYSTONE AVE,2019,1700,31163,41.9244461,-87.7279841,google
35,Planter Installation On Fullerton Avenue,W FULLERTON AVE & N KEYSTONE AVE,2019,1818.9,31156,41.9244461,-87.7279841,google
43,Curb & Gutter Menu,W FULLERTON AVE & N LAKEVIEW AVE,2017,30283.5,37876,41.925612400000034,-87.63911436699999,census
2,In-Road State Law Stop For Pedestrians Signs Menu,W FULLERTON AVE & N LAKEWOOD AVE,2018,350,2324,41.9252481,-87.6608861,google
2,POD CAMERA: FULLERTON & LAKEWOOD,W FULLERTON AVE & N LAKEWOOD AVE,2019,24776,2363,41.9252481,-87.6608861,google
2,In-Road State Law Stop For Pedestrians Signs Menu,W FULLERTON AVE & N LAKEWOOD AVE,2020,350,2391,41.9252481,-87.6608861,google
2,360 POD Camera Retrofit - Fullerton & Lakewood,W FULLERTON AVE & N LAKEWOOD AVE,2020,5549.2,2395,41.9252481,-87.6608861,google
2,In-Road State Law Stop For Pedestrians Sign Menu,W FULLERTON AVE & N LAKEWOOD AVE,2021,350,2422,41.9252481,-87.6608861,google
35,Miscellaneous CDOT Projects,W FULLERTON AVE & N LAWNDALE AVE,2020,2369,31211,41.92457526900006,-87.71943573599998,census
30,Traffic Signal LED Upgrade Menu,W FULLERTON AVE & N MENARD AVE,2017,14000,26433,41.92390796800004,-87.77085009499996,census
36,Traffic Signal LED Upgrade Menu,W FULLERTON AVE & N MENARD AVE,2017,14000,31960,41.92390796800004,-87.77085009499996,census
36,Left-Turn Arrow Menu,W FULLERTON AVE & N NARRAGANSETT AVE,2019,70000,32050,41.92367883400004,-87.78544228699997,census
36,1 POD Camera: Fullerton & Narragansett,W FULLERTON AVE & N NARRAGANSETT AVE,2020,24776,32103,41.92367883400004,-87.78544228699997,census
36,Left-Turn Arrow Menu,W FULLERTON AVE & N NARRAGANSETT AVE,2020,39647.46,32106,41.92367883400004,-87.78544228699997,census
1,In-Road State Law Stop for Pedestrians S,W FULLERTON AVE & N OAKLEY AVE,2011,800,395,41.92493303900005,-87.68520639499997,census
1,In-Road State Law Stop,W FULLERTON AVE & N OAKLEY AVE,2014,950,551,41.92493303900005,-87.68520639499997,census
1,Traffic Signal LED,W FULLERTON AVE & N ROCKWELL ST,2014,4960,591,41.9248239,-87.6925651,google
1,Traffic Signal LED,W FULLERTON AVE & N ROCKWELL ST,2015,19240,633,41.9248239,-87.6925651,google
43,In-Road State Law Stop,W FULLERTON AVE & N SEMINARY AVE,2012,960,37555,41.9253383,-87.6560276,google
43,In-Road State Law Stop,W FULLERTON AVE & N SEMINARY AVE,2012,550,37562,41.9253383,-87.6560276,google
43,In-Road State Law Stop,W FULLERTON AVE & N SEMINARY AVE,2013,550,37631,41.9253383,-87.6560276,google
43,In-Road State Law Stop,W FULLERTON AVE & N SEMINARY AVE,2014,350,37687,41.9253383,-87.6560276,google
43,In-Road State Law Stop For Pedestrians Signs Menu,W FULLERTON AVE & N SEMINARY AVE,2016,350,37803,41.9253383,-87.6560276,google
43,In-Road State Law Stop For Pedestrians Signs Menu,W FULLERTON AVE & N SEMINARY AVE,2016,350,37824,41.9253383,-87.6560276,google
43,In-Road State Law Stop For Pedestrians Signs Menu,W FULLERTON AVE & N SEMINARY AVE,2017,350,37888,41.9253383,-87.6560276,google
43,In-Road State Law Stop For Pedestrians Signs Menu,W FULLERTON AVE & N SEMINARY AVE,2018,350,37939,41.9253383,-87.6560276,google
43,In-Road State Law Stop For Pedestrians Signs Menu,W FULLERTON AVE & N SEMINARY AVE,2019,350,37990,41.9253383,-87.6560276,google
43,In-Road State Law Stop For Pedestrians Signs Menu,W FULLERTON AVE & N SEMINARY AVE,2020,350,38017,41.9253383,-87.6560276,google
43,In-Road State Law Stop For Pedestrians Sign Menu,W FULLERTON AVE & N SEMINARY AVE,2022,175,38086,41.9253383,-87.6560276,google
2,In-Road State Law Stop For Pedestrians Sign Menu,W FULLERTON AVE & N SURREY CT,2021,350,2423,41.9252557,-87.6604995,google
2,In-Road State Law Stop For Pedestrians Sign Menu,W FULLERTON AVE & N SURREY CT,2022,350,2473,41.9252557,-87.6604995,google
43,In-Road State Law Stop For Pedestrians Signs Menu,W FULLERTON AVE & N SURREY CT,2020,350,38018,41.9252557,-87.6604995,google
43,Pavement Markings Menu,W FULLERTON PKWY & N CLARK ST,2016,1000,37835,41.9255854,-87.6404891,google
43,Traffic Signal Upgrades,W FULLERTON PKWY & N CLARK ST,2017,16000,37900,41.9255854,-87.6404891,google
43,Arterial Street Bump Outs Menu,W FULLERTON PKWY & N GENEVA TER,2019,15586.03,37977,41.92553200200007,-87.64392617199996,census
43,4 LPR w/o Existing Camera: Lake Shore Drive & Fullerton,W FULLERTON PKWY & N LSD FULLERTON AV ER,2021,54820,38033,41.9255366,-87.6439358,google
43,4 LPR w/o Existing Camera: Lake Shore Drive & Fullerton,W FULLERTON PKWY & N LSDFULLERTON AV XR,2021,54820,38033,41.9255366,-87.6439358,google
42,3 LPR on Existing Cameras; 1 Camera Upgrade: Fulton Market @ Des Plaines,W FULTON MARKET & N DESPLAINES ST,2021,64809,37028,41.886804408000046,-87.64427590199995,census
42,Viaduct Improvement Menu,W FULTON ST & N MILWAUKEE AVE,2018,6645,36973,41.886816467000074,-87.64133334499996,census
3,Alley Resurfacing Menu,W GARFIELD BLVD & S PRINCETON AVE,2017,4381.27,2927,41.7941588,-87.6329881,google
35,In-Road State Law Stop For Pedestrians Signs Menu,W GEORGE ST & N CENTRAL PARK AVE,2019,600,31128,41.93373659300005,-87.71723685799998,census
33,Miscellaneous Other,W GEORGE ST & N FRANCISCO AVE,2013,731,28992,41.933901408000054,-87.70012017799996,census
44,In-Road State Law Stop,W GEORGE ST & N HALSTED ST,2014,950,38496,41.93454459000003,-87.64907564799995,census
47,Pavement Markings Menu,W GIDDINGS ST & N HAMILTON AVE,2022,2282,41384,41.96779307800006,-87.68239247399998,census
35,Street Resurfacing Menu,W GIDDINGS ST & N HAMLIN AVE,2017,35102.4,31034,41.96738305000008,-87.72311795299998,census
40,Street Bump Outs Menu,W GIDDINGS ST & N VIRGINIA AVE,2021,14488.01,35414,41.967616203000034,-87.69889009199994,census
40,Street Bump Outs Menu,W GIDDINGS ST & N VIRGINIA AVE,2022,11719.375,35463,41.967616203000034,-87.69889009199994,census
2,Street Resurface Menu(1-5),W GLADYS AVE & S HOYNE AV (2100 W)Dead End (2141 W),2011,30941,1923,41.8539812,-87.6783292,google
28,High Definition Camera,W GLADYS AVE & S SPRINGFIELD AVE,2013,1800,24416,41.8762124,-87.7230627,google
28,POD CAMERA RELOCATION FROM 5059 W HUBBARD TO CAMPBELL & LEXINGTON,W GLADYS AVE & S SPRINGFIELD AVE,2018,900,24655,41.8762124,-87.7230627,google
50,Street Resurfacing Menu,W GLENLAKE AVE & N BERNARD ST,2021,7189,43535,41.992028979000054,-87.71525505299996,census
48,2 POD CAMERAS: W Glenlake Ave & N Winthrop; W Thorndale Ave & N Kenmore Ave,W GLENLAKE AVE & N WINTHROP AVE,2019,24776,42071,41.99231841100004,-87.65828118999997,census
45,Alley Resurfacing Menu,W GOODMAN ST & N PARKSIDE AVE,2019,5412.52333333333,39630,41.97203003900006,-87.76976070599994,census
33,Sidewalk Menu,W GRACE ST & N TROY ST,2017,1005.95,29200,41.950290489000054,-87.70669269299998,census
26,Miscellaneous-CDOT,W GRAND AV & N CAMPBELL AV,2010,900,22539,41.89135090000008,-87.68917402399995,census
27,1 LPR no POD Camera - Grand & Hamlin,W GRAND AVE & N HAMLIN AVE,2021,27410,23907,41.9041974,-87.7214737,google
42,Left-Turn Arrow Menu,W GRAND AVE & N KINGSBURY ST,2012,29950,36658,41.89149963600005,-87.63987412599994,census
42,Traffic Signal Modernization Menu,W GRAND AVE & N KINGSBURY ST,2018,86157,36972,41.89149963600005,-87.63987412599994,census
36,Pedestrian Refuge Island Menu,W GRAND AVE & N MCVICKER AVE,2017,38881.89,31926,41.9207866,-87.7768216,google
29,Pedestrian Countdown Signal Menu,W GRAND AVE & N NORMANDY AVE,2018,41423,25331,41.92361853600005,-87.79279465999997,census
42,Traffic Equipment,W GRAND AVE & N STATE ST,2014,2015,36787,41.891672491000065,-87.62806771699996,census
26,Left-Turn Arrow Menu,W GRAND AVE & W DIVISION ST,2012,70000,22668,41.902747281000075,-87.71777954299995,census
43,Miscellaneous CDOT Projects,W GRANT PL & N SEDGWICK ST,2016,2350,37831,41.9228526,-87.6390331,google
48,Street Bump Outs Menu,W GRANVILLE AVE & N GREENVIEW AVE,2019,6258.25,42095,41.99446905100007,-87.66771988499994,census
48,Alley Resurfacing Menu,W GRANVILLE AVE & N MAGNOLIA AVE,2022,21909.93,42215,41.9945505,-87.6617121,google
39,Arterial Street Bump Outs Menu,W GRANVILLE AVE & N PULASKI RD,2018,33714.28,34508,41.99369321200004,-87.72888247199995,census
48,3 LPR Existing POD; 3 LPR w.o Existing POD; 1 POD Camera: Various Locations,W GRANVILLE AVE & N SHERIDAN RD,2021,19988.4285714286,42158,41.99460170700007,-87.65552354699997,census
48,In-Road State Law Stop,W GREGORY ST & N CLARK ST,2014,275,41728,41.98255410500008,-87.66856004199997,census
