"ward","type","location","year","est_cost","id","point_location"
2,"Street Light Pole for High Definition Camera Menu","N STATE PKWY & E GOETHE ST",2022,1500,40313,"N STATE PKWY & E GOETHE ST"
3,"Alley Resurfacing Menu (1-1)","S PRAIRIE AVE & E 35TH ST",2017,1846.755,40318,"S PRAIRIE AVE & E 35TH ST"
3,"Alley Resurfacing Menu (1-1)","S GILES AVE & E 37TH ST",2017,1846.755,40319,"S GILES AVE & E 37TH ST"
3,"Alley Resurfacing Menu","W GARFIELD BLVD & S PRINCETON AVE",2017,4381.27,40320,"W GARFIELD BLVD & S PRINCETON AVE"
3,"Alley Resurfacing Menu","S WELLS ST & W 57TH ST",2017,4381.27,40321,"S WELLS ST & W 57TH ST"
3,"Left-Turn Arrow Menu","E 31ST ST & S STATE ST",2018,35000,40330,"E 31ST ST & S STATE ST"
3,"Left-Turn Arrow Menu","W 31ST ST & S STATE ST",2018,35000,40331,"W 31ST ST & S STATE ST"
3,"4 POD Cameras & 7 LPR on Existing Cameras: Various Locations","S STATE ST & E 31ST ST",2021,19544.5555555556,40347,"S STATE ST & E 31ST ST"
3,"4 POD Cameras & 7 LPR on Existing Cameras: Various Locations","S LA SALLE ST & W 47TH ST",2021,19544.5555555556,40348,"S LA SALLE ST & W 47TH ST"
3,"4 POD Cameras & 7 LPR on Existing Cameras: Various Locations","S MICHIGAN AVE & E CERMAK RD",2021,19544.5555555556,40349,"S MICHIGAN AVE & E CERMAK RD"
3,"4 POD Cameras & 7 LPR on Existing Cameras: Various Locations","S PRINCETON AVE & W 53RD ST",2021,19544.5555555556,40350,"S PRINCETON AVE & W 53RD ST"
3,"4 POD Cameras & 7 LPR on Existing Cameras: Various Locations","S PRINCETON AVE & W 51ST ST",2021,19544.5555555556,40351,"S PRINCETON AVE & W 51ST ST"
3,"4 POD Cameras & 7 LPR on Existing Cameras: Various Locations","S STATE ST & W ROOSEVELT RD",2021,19544.5555555556,40352,"S STATE ST & W ROOSEVELT RD"
3,"4 POD Cameras & 7 LPR on Existing Cameras: Various Locations","S WENTWORTH AVE & W GARFIELD BLVD",2021,19544.5555555556,40353,"S WENTWORTH AVE & W GARFIELD BLVD"
3,"4 POD Cameras & 7 LPR on Existing Cameras: Various Locations","S WELLS ST & W",2021,19544.5555555556,40354,"S WELLS ST & W"
3,"Sidewalk Menu","S DR MARTIN LUTHER KING JR DR & E 45TH ST",2021,11224.23,40362,"S DR MARTIN LUTHER KING JR DR & E 45TH ST"
3,"Speed Indicator Signs","S STATE ST & E 18TH ST",2022,5500,40373,"S STATE ST & E 18TH ST"
4,"Miscellaneous CDOT Projects","E OAKWOOD BLVD & S LAKE PARK AVE",2017,2100,40389,"E OAKWOOD BLVD & S LAKE PARK AVE"
4,"Miscellaneous CDOT Projects","E 25TH ST & S DR MARTIN LUTHER KING JR DR",2017,2100,40390,"E 25TH ST & S DR MARTIN LUTHER KING JR DR"
4,"2 POD CAMERAS - 53rd/Blackstone & 37th/Vincennes","S BLACKSTONE AVE & E 53RD ST",2018,27011,40393,"S BLACKSTONE AVE & E 53RD ST"
4,"2 POD CAMERAS - 53rd/Blackstone & 37th/Vincennes","S VINCENNES AVE & E 37TH ST",2018,27011,40394,"S VINCENNES AVE & E 37TH ST"
4,"2 POD Camera; 3 LPRs w/o Existing Camera - Various Locations","E 31ST DR & S LSD 31ST ST ER",2021,26356.4,40399,"E 31ST DR & S LSD 31ST ST ER"
4,"2 POD Camera; 3 LPRs w/o Existing Camera - Various Locations","E 47TH DR & S LSD 47TH ST ER",2021,26356.4,40400,"E 47TH DR & S LSD 47TH ST ER"
4,"2 POD Camera; 3 LPRs w/o Existing Camera - Various Locations","E 31ST ST & S RHODES AVE",2021,26356.4,40401,"E 31ST ST & S RHODES AVE"
4,"2 POD Camera; 3 LPRs w/o Existing Camera - Various Locations","E OAKWOOD BLVD & S LSD OAKWOOD BL ER",2021,26356.4,40402,"E OAKWOOD BLVD & S LSD OAKWOOD BL ER"
4,"2 POD Camera; 3 LPRs w/o Existing Camera - Various Locations","E 53RD ST & S LAKE PARK AVE",2021,26356.4,40403,"E 53RD ST & S LAKE PARK AVE"
4,"Street Bump Outs Menu","S ELLIS AVE & E 41ST ST",2021,21970.035,40414,"S ELLIS AVE & E 41ST ST"
4,"Sidewalk Menu","E 43RD ST & S GREENWOOD AVE",2022,8343.62666666667,40419,"E 43RD ST & S GREENWOOD AVE"
4,"Sidewalk Menu","S LAKE PARK AVE & S GREENWOOD AVE",2022,8343.62666666667,40420,"S LAKE PARK AVE & S GREENWOOD AVE"
4,"Sidewalk Menu","E 43RD ST & SLAKE PARK AVE",2022,8343.62666666667,40421,"E 43RD ST & SLAKE PARK AVE"
5,"Street Bump Outs Menu","S EVERETT AVE & E 56TH ST",2020,6649.755,40463,"S EVERETT AVE & E 56TH ST"
5,"6 POD Cameras; 6 LPR on Existing Cameras: Various Locations","E 67TH ST & S SOUTH SHORE DR",2021,35747,40467,"E 67TH ST & S SOUTH SHORE DR"
5,"6 POD Cameras; 6 LPR on Existing Cameras: Various Locations","E 67TH ST & S JEFFERY DR",2021,35747,40468,"E 67TH ST & S JEFFERY DR"
5,"6 POD Cameras; 6 LPR on Existing Cameras: Various Locations","E 57TH DR & S LAKE SHORE DR",2021,35747,40469,"E 57TH DR & S LAKE SHORE DR"
5,"6 POD Cameras; 6 LPR on Existing Cameras: Various Locations","E 63RD ST & E HAYES DR",2021,35747,40472,"E 63RD ST & E HAYES DR"
5,"Concrete Alley Menu","E 68TH ST & S CHAPPEL AVE",2021,117280.125,40473,"E 68TH ST & S CHAPPEL AVE"
6,"2 POD CAMERA - 71st & Martin Luther King Dr","E 71ST ST & S DR MARTIN LUTHER KING JR DR",2018,27011,40485,"E 71ST ST & S DR MARTIN LUTHER KING JR DR"
6,"2 POD CAMERA - 71st & Martin Luther King Dr","E 71ST ST & S C HAM PL AIN AVE",2018,27011,40486,"E 71ST ST & S C HAM PL AIN AVE"
6,"Miscellaneous CDOT Projects","S DR MARTIN LUTHER KING JR DR & E 79TH ST",2021,1317.6425,40497,"S DR MARTIN LUTHER KING JR DR & E 79TH ST"
6,"Miscellaneous CDOT Projects","S DR MARTIN LUTHER KING JR DR & E 71ST ST",2021,1317.6425,40498,"S DR MARTIN LUTHER KING JR DR & E 71ST ST"
6,"Miscellaneous CDOT Projects","S DR MARTIN LUTHER KING JR DR & E 87TH ST",2021,1317.6425,40499,"S DR MARTIN LUTHER KING JR DR & E 87TH ST"
6,"Miscellaneous CDOT Projects","S DR MARTIN LUTHER KING JR DR & E",2021,1317.6425,40500,"S DR MARTIN LUTHER KING JR DR & E"
6,"Miscellaneous CDOT Projects","S DR MARTIN LUTHER KING JR DR & E 79TH ST",2022,3882.3575,40507,"S DR MARTIN LUTHER KING JR DR & E 79TH ST"
6,"Miscellaneous CDOT Projects","S DR MARTIN LUTHER KING JR DR & E 71ST ST",2022,3882.3575,40508,"S DR MARTIN LUTHER KING JR DR & E 71ST ST"
6,"Miscellaneous CDOT Projects","S DR MARTIN LUTHER KING JR DR & E 87TH ST",2022,3882.3575,40509,"S DR MARTIN LUTHER KING JR DR & E 87TH ST"
6,"Miscellaneous CDOT Projects","S DR MARTIN LUTHER KING JR DR & E",2022,3882.3575,40510,"S DR MARTIN LUTHER KING JR DR & E"
6,"Miscellaneous CDOT Projects","S STATE ST & E 87TH ST",2022,5200,40512,"S STATE ST & E 87TH ST"
6,"Miscellaneous CDOT Projects","S STATE ST & E 83RD ST",2022,5200,40513,"S STATE ST & E 83RD ST"
7,"Bus Pad","E 93RD ST & S COLFAX AVE",2019,25290.27,40548,"E 93RD ST & S COLFAX AVE"
7,"Sidewalk Menu","S CLYDE AVE & E 93RD ST",2020,11440.49,40549,"S CLYDE AVE & E 93RD ST"
7,"Miscellaneous CDOT Projects","S BURLEY AVE & E 83RD ST",2021,150,40564,"S BURLEY AVE & E 83RD ST"
7,"Miscellaneous CDOT Projects","S BURLEYAVE & E 83RD ST",2021,150,40565,"S BURLEYAVE & E 83RD ST"
8,"2 POD Cameras: 88th & Dorchester; 91st & South Ellis","S DORCHESTER AVE & E 88TH ST",2021,24776,40597,"S DORCHESTER AVE & E 88TH ST"
8,"2 POD Cameras: 88th & Dorchester; 91st & South Ellis","S ELLIS AVE & E 91ST ST",2021,24776,40598,"S ELLIS AVE & E 91ST ST"
8,"3 LPR on POD Cameras: 95th & S Stony Island; 92nd & S Constance; 93rd & S Dobson","S DOBSON AVE & E 92ND ST",2021,10971,40599,"S DOBSON AVE & E 92ND ST"
8,"3 LPR on POD Cameras: 95th & S Stony Island; 92nd & S Constance; 93rd & S Dobson","S STONY ISLAND AVE & E 95TH ST",2021,10971,40600,"S STONY ISLAND AVE & E 95TH ST"
8,"3 LPR on POD Cameras: 95th & S Stony Island; 92nd & S Constance; 93rd & S Dobson","S CONSTANCE AVE & E 92ND ST",2021,10971,40601,"S CONSTANCE AVE & E 92ND ST"
8,"3 POD Cameras: 93rd & S Dobson; 95th & South Stony Island; 92nd & S Constance","S DOBSON AVE & E 93RD ST",2021,24776,40602,"S DOBSON AVE & E 93RD ST"
8,"3 POD Cameras: 93rd & S Dobson; 95th & South Stony Island; 92nd & S Constance","S STONY ISLAND AVE & E 95TH ST",2021,24776,40603,"S STONY ISLAND AVE & E 95TH ST"
8,"3 POD Cameras: 93rd & S Dobson; 95th & South Stony Island; 92nd & S Constance","S CONSTANCE AVE & E 92ND ST",2021,24776,40604,"S CONSTANCE AVE & E 92ND ST"
8,"Street Traffic Circle Menu","S AVALON AVE & E 85TH ST",2022,9964.095,40618,"S AVALON AVE & E 85TH ST"
9,"Alley Speed Hump Menu","W 125TH PL & S STATE ST",2019,1400,40623,"W 125TH PL & S STATE ST"
9,"Alley Speed Hump Menu","W 125TH ST & S STATE ST",2019,1400,40624,"W 125TH ST & S STATE ST"
10,"POD Camera","E 96 & S Ave L",2006,36000,40643,"E 96 & S Ave L"
10,"POD Camera","E 134 & S Brandon",2006,36000,40644,"E 134 & S Brandon"
10,"POD Camera","E 107 & S Hoxie",2006,36000,40645,"E 107 & S Hoxie"
10,"POD Camera","E 98 & S Muskegon",2006,36000,40646,"E 98 & S Muskegon"
10,"POD Camera","108 th & Buffalo",2007,36000,40647,"108 th & Buffalo"
10,"Street Light Upgrade Menu","S COMMERCIAL AVE & E 83RD ST",2018,720,40666,"S COMMERCIAL AVE & E 83RD ST"
10,"Street Light Upgrade Menu","S BUFFALO AVE & E 84TH ST",2018,720,40669,"S BUFFALO AVE & E 84TH ST"
10,"Street Light Upgrade Menu","S BURLEY AVE & E 84TH ST",2018,720,40671,"S BURLEY AVE & E 84TH ST"
10,"Street Light Upgrade Menu","S BUFFALO AVE & E 92ND ST",2018,720,40672,"S BUFFALO AVE & E 92ND ST"
10,"Concrete Alley Menu","E 111TH ST & S AVENUE G",2020,6333.33333333333,40686,"E 111TH ST & S AVENUE G"
10,"Concrete Alley Menu","E 112TH ST & S",2020,6333.33333333333,40688,"E 112TH ST & S"
10,"Street Resurfacing Menu","S GREEN BAY AVE & E 114TH ST",2021,6653.87,40706,"S GREEN BAY AVE & E 114TH ST"
10,"Street Resurfacing Menu","S KREITER AVE & E 94TH ST",2021,13639.545,40708,"S KREITER AVE & E 94TH ST"
11,"High Definition Camera Menu","W 29TH ST & S POPLAR AVE",2016,27011,40712,"W 29TH ST & S POPLAR AVE"
11,"High Definition Camera Menu","W PERSHING RD & S WALLACE ST",2016,27011,40713,"W PERSHING RD & S WALLACE ST"
11,"High Definition Camera Menu","W 32ND ST & S LITUANICA AVE",2016,27011,40714,"W 32ND ST & S LITUANICA AVE"
11,"High Definition Camera Menu","S SHIELDS AVE & W 33RD ST",2016,27011,40715,"S SHIELDS AVE & W 33RD ST"
11,"High Definition Camera Menu","W 35TH ST & S RACINE AVE",2016,27011,40716,"W 35TH ST & S RACINE AVE"
11,"High Definition Camera Menu","W 36TH ST & S LITUANICA AVE",2016,27011,40717,"W 36TH ST & S LITUANICA AVE"
11,"High Definition Camera Menu","S WELLS ST & W 34TH ST",2016,27011,40718,"S WELLS ST & W 34TH ST"
11,"High Definition Camera Menu","W 31ST ST & S LITUANICA AVE",2016,27011,40719,"W 31ST ST & S LITUANICA AVE"
11,"High Definition Camera Menu","W ROOT ST & S UNION AVE",2016,27011,40720,"W ROOT ST & S UNION AVE"
11,"POD CAMERAS - 4 LOCATIONS","S KEELEY ST & W 31ST ST",2018,27011,40740,"S KEELEY ST & W 31ST ST"
11,"POD CAMERAS - 4 LOCATIONS","S PRINCETON AVE & W 28TH PL",2018,27011,40741,"S PRINCETON AVE & W 28TH PL"
11,"2 POD CAMERAS","W 14TH PL & S MORGAN ST",2019,24776,40760,"W 14TH PL & S MORGAN ST"
11,"2 POD CAMERAS","S THROOP ST & S LYMAN ST",2019,24776,40761,"S THROOP ST & S LYMAN ST"
11,"Sidewalk Menu","S LOWE AVE & W 35TH ST",2019,1713.915,40763,"S LOWE AVE & W 35TH ST"
11,"2 POD Cameras & 2 LPR on Existing Cameras: 18th & Union; Canalport & Emerald","S UNION AVE & W 18TH ST",2021,35747,40776,"S UNION AVE & W 18TH ST"
11,"2 POD Cameras & 2 LPR on Existing Cameras: 18th & Union; Canalport & Emerald","S CANALPORT AVE & S EMERALD AVE",2021,35747,40777,"S CANALPORT AVE & S EMERALD AVE"
11,"4 POD Cameras; 1 LPR on Existing Camera: Various Locations","W 26TH ST & S CANAL ST",2021,22015,40778,"W 26TH ST & S CANAL ST"
11,"4 POD Cameras; 1 LPR on Existing Camera: Various Locations","W 35TH ST & S WALLACE ST",2021,22015,40779,"W 35TH ST & S WALLACE ST"
11,"4 POD Cameras; 1 LPR on Existing Camera: Various Locations","W 43RD ST & S HALSTED ST",2021,22015,40780,"W 43RD ST & S HALSTED ST"
11,"4 POD Cameras; 1 LPR on Existing Camera: Various Locations","W 31ST ST & S WENTWORTH AVE",2021,22015,40781,"W 31ST ST & S WENTWORTH AVE"
11,"4 POD Cameras; 1 LPR on Existing Camera: Various Locations","W 31ST ST & S WALLACE ST",2021,22015,40782,"W 31ST ST & S WALLACE ST"
11,"5 LPR on Existing Cameras: Various Locations","W 31ST ST & S WALLACE ST",2021,10971,40783,"W 31ST ST & S WALLACE ST"
11,"5 LPR on Existing Cameras: Various Locations","W 43RD ST & S HALSTED ST",2021,10971,40784,"W 43RD ST & S HALSTED ST"
11,"5 LPR on Existing Cameras: Various Locations","S ARCHER AVE & S LOOMIS ST",2021,10971,40785,"S ARCHER AVE & S LOOMIS ST"
11,"5 LPR on Existing Cameras: Various Locations","W 35TH ST & S WALLACE ST",2021,10971,40786,"W 35TH ST & S WALLACE ST"
11,"5 LPR on Existing Cameras: Various Locations","W 26TH ST & S CANAL ST",2021,10971,40787,"W 26TH ST & S CANAL ST"
11,"Alley Resurfacing Menu","W 24TH PL & S STEWART AVE",2021,8599.44,40788,"W 24TH PL & S STEWART AVE"
11,"Alley Resurfacing Menu","W 24TH PL & S WENTWORTH AVE",2021,8599.44,40789,"W 24TH PL & S WENTWORTH AVE"
11,"Concrete Alley Menu","S THROOP ST & S HILLOCK AVE",2021,33500,40797,"S THROOP ST & S HILLOCK AVE"
11,"Concrete Alley Menu","S FARRELL ST & SHILLOCK AVE",2021,33500,40798,"S FARRELL ST & SHILLOCK AVE"
11,"Street Traffic Circle Menu","W 28TH PL & S PRINCETON AVE",2021,15746.2857142857,40807,"W 28TH PL & S PRINCETON AVE"
11,"Street Traffic Circle Menu","W 29TH ST & S WELLS ST",2021,15746.2857142857,40808,"W 29TH ST & S WELLS ST"
11,"Street Traffic Circle Menu","W 32ND ST & S SHIELDS AVE",2021,15746.2857142857,40809,"W 32ND ST & S SHIELDS AVE"
11,"Street Traffic Circle Menu","W 28TH PL & S WELLS ST",2021,15746.2857142857,40810,"W 28TH PL & S WELLS ST"
11,"Street Traffic Circle Menu","W 29TH ST & S SHIELDS AVE",2021,15746.2857142857,40811,"W 29TH ST & S SHIELDS AVE"
11,"Street Traffic Circle Menu","W 30TH ST & S SHIELDS AVE",2021,15746.2857142857,40812,"W 30TH ST & S SHIELDS AVE"
11,"Viaduct Improvement Menu","ST & S PRINCETON AVE",2021,8364.395,40814,"ST & S PRINCETON AVE"
11,"Alley Speed Hump Menu","S CANAL ST & W 30TH ST",2022,466.666666666667,40824,"S CANAL ST & W 30TH ST"
11,"Alley Speed Hump Menu","S CANAL ST & W 31ST ST",2022,466.666666666667,40826,"S CANAL ST & W 31ST ST"
11,"Concrete Alley Menu","S GRADY CT & W FULLER ST",2022,23333.3333333333,40828,"S GRADY CT & W FULLER ST"
11,"Concrete Alley Menu","S GROVE ST & S LOCK ST",2022,23333.3333333333,40829,"S GROVE ST & S LOCK ST"
12,"2 LPR on Existing Cameras: 1586 W 33rd St; 3109 S Archer Ave","W 33RD ST & S ASHLAND AVE",2021,10971,40884,"W 33RD ST & S ASHLAND AVE"
13,"POD Camera","71 & Springfield",2007,24000,40911,"71 & Springfield"
13,"Speed Indicator Signs","W MARQUETTE RD & S KOMENSKY AVE",2018,5000,40947,"W MARQUETTE RD & S KOMENSKY AVE"
13,"Sidewalk Menu","S MULLIGAN AVE & W 62ND ST",2021,1319.535,40981,"S MULLIGAN AVE & W 62ND ST"
15,"Floodlight Menu","S CAMPBELL AVE & W 44TH ST",2017,900,41056,"S CAMPBELL AVE & W 44TH ST"
15,"Floodlight Menu","S SACRAMENTO AVE & W POPE JOHN PAUL II DR",2017,900,41057,"S SACRAMENTO AVE & W POPE JOHN PAUL II DR"
15,"Street Traffic Circle Menu","W 64TH ST & S MARSHFIELD AVE",2020,10772.94,41200,"W 64TH ST & S MARSHFIELD AVE"
15,"Street Traffic Circle Menu","W 64TH ST & S HERMITAGE AVE",2020,10772.94,41201,"W 64TH ST & S HERMITAGE AVE"
15,"Street Traffic Circle Menu","W 64TH ST & S HONORE ST",2020,10772.94,41202,"W 64TH ST & S HONORE ST"
15,"Street Traffic Circle Menu","W 64TH ST & S WINCHESTER AVE",2020,10772.94,41203,"W 64TH ST & S WINCHESTER AVE"
15,"Street Traffic Circle Menu","W 65TH ST & S WOLCOTT AVE",2020,9704.16,41204,"W 65TH ST & S WOLCOTT AVE"
15,"Street Traffic Circle Menu","W 65TH ST & S WOOD ST",2020,9704.16,41205,"W 65TH ST & S WOOD ST"
15,"Street Traffic Circle Menu","W 65TH ST & S PAULINA ST",2020,9704.16,41206,"W 65TH ST & S PAULINA ST"
15,"Street Traffic Circle Menu","W 66TH ST & S HONORE ST",2020,9651.765,41207,"W 66TH ST & S HONORE ST"
15,"Street Traffic Circle Menu","W 66TH ST & S WINCHESTER AVE",2020,9651.765,41208,"W 66TH ST & S WINCHESTER AVE"
15,"Street Traffic Circle Menu","W 66TH ST & S HERMITAGE AVE",2020,9651.765,41209,"W 66TH ST & S HERMITAGE AVE"
15,"Street Traffic Circle Menu","W 66TH ST & S MARSHFIELD AVE",2020,9651.765,41210,"W 66TH ST & S MARSHFIELD AVE"
16,"Bollard Menu","W 53RD ST & S DAMEN AVE",2022,1668.935,41255,"W 53RD ST & S DAMEN AVE"
17,"Alley Apron Menu","S SPAULDING AVE & W 71ST ST",2017,5240.535,41265,"S SPAULDING AVE & W 71ST ST"
17,"Alley Apron Menu","S SPAULDING AVE & W 71ST ST",2018,8613.26,41273,"S SPAULDING AVE & W 71ST ST"
17,"Bollard Menu","W 71ST ST & S MARSHFIELD AVE",2021,431.125,41287,"W 71ST ST & S MARSHFIELD AVE"
21,"Curb & Gutter Menu","W 90TH ST & S MARSHFIELD AVE",2020,12029.08,41364,"W 90TH ST & S MARSHFIELD AVE"
21,"Sidewalk Menu","W 94TH ST & S THROOP ST",2020,16814.835,41370,"W 94TH ST & S THROOP ST"
21,"Sidewalk Menu","W 91ST ST & S LOOMIS ST",2020,7148.975,41372,"W 91ST ST & S LOOMIS ST"
22,"Alley Resurfacing Menu","S RIDGEWAY AVE & W 23RD ST",2017,25418.15,41392,"S RIDGEWAY AVE & W 23RD ST"
22,"Alley Resurfacing Menu","S HAMLIN AVE & W CERMAK RD",2017,25418.15,41393,"S HAMLIN AVE & W CERMAK RD"
22,"In-Road State Law Stop For Pedestrians Signs Menu","W 31ST ST & S KILDARE AVE",2020,300,41452,"W 31ST ST & S KILDARE AVE"
22,"In-Road State Law Stop For Pedestrians Signs Menu","W 31ST ST & S KILDARE AVE",2020,175,41455,"W 31ST ST & S KILDARE AVE"
22,"Street Traffic Circle Menu","W 28TH ST & S KOMENSKY AVE",2020,3448.725,41467,"W 28TH ST & S KOMENSKY AVE"
22,"Arterial Street Bump Outs Menu","W 26TH ST & S KOLIN AVE",2021,31861.26,41468,"W 26TH ST & S KOLIN AVE"
22,"Arterial Street Bump Outs Menu","S KOSTNER AVE & W 27TH ST",2022,25000,41491,"S KOSTNER AVE & W 27TH ST"
22,"Arterial Street Bump Outs Menu","W 26TH ST & S KOLIN AVE",2022,15779.715,41492,"W 26TH ST & S KOLIN AVE"
22,"Street Bump Outs Menu","W 33RD ST & S PULASKI RD",2022,8962.43,41500,"W 33RD ST & S PULASKI RD"
23,"Curb & Gutter Menu","S NEW ENGLAND AVE & W 52ND ST",2019,3464.42,41532,"S NEW ENGLAND AVE & W 52ND ST"
23,"Curb & Gutter Menu","S ARCHER AVE & S MENARD AVE",2019,994.52,41534,"S ARCHER AVE & S MENARD AVE"
23,"Curb & Gutter Menu","S NEVA AVE & W 52ND ST",2019,3361.685,41536,"S NEVA AVE & W 52ND ST"
23,"Sidewalk Menu","S ARCHER AVE & S MENARD AVE",2019,3657.575,41540,"S ARCHER AVE & S MENARD AVE"
23,"Sidewalk Menu","W 63RD PL & S SAYRE AVE",2019,3927.26,41541,"W 63RD PL & S SAYRE AVE"
23,"Alley Speed Hump Menu","S KILBOURN AVE & W 55TH ST",2020,1750,41550,"S KILBOURN AVE & W 55TH ST"
23,"Diagonal Parking Menu","S OAK PARK AVE & W ARCHER AVE",2022,20000,41601,"S OAK PARK AVE & W ARCHER AVE"
24,"Bollard Menu","W 15TH ST & S TRIPP AVE",2018,1701.08,41618,"W 15TH ST & S TRIPP AVE"
24,"POD Camera - 3 locations","W 13TH ST & S TROY ST",2018,27011,41619,"W 13TH ST & S TROY ST"
24,"POD Camera - 3 locations","W 16TH ST & S HAMLIN AVE",2018,27011,41620,"W 16TH ST & S HAMLIN AVE"
24,"POD Camera - 3 locations","W LEXINGTON ST & S CENTRAL PARK AVE",2018,27011,41621,"W LEXINGTON ST & S CENTRAL PARK AVE"
24,"5 POD Camera + 5 LPR Existing Cameras: Various Locations","W ROOSEVELT RD & S KOSTNER AVE",2021,33552.8,41628,"W ROOSEVELT RD & S KOSTNER AVE"
24,"5 POD Camera + 5 LPR Existing Cameras: Various Locations","W FIFTH AVE & S KEELER AVE",2021,33552.8,41629,"W FIFTH AVE & S KEELER AVE"
24,"5 POD Camera + 5 LPR Existing Cameras: Various Locations","S KOSTNER AVE & W FIFTH AVE",2021,33552.8,41630,"S KOSTNER AVE & W FIFTH AVE"
24,"5 POD Camera + 5 LPR Existing Cameras: Various Locations","S KARLOV AVE & W POLK ST",2021,33552.8,41631,"S KARLOV AVE & W POLK ST"
25,"POD Camera","Claremont & Taylor",2007,28000,41654,"Claremont & Taylor"
25,"POD Camera","Throop & 18 ",2007,28000,41655,"Throop & 18 "
25,"POD Camera","Hoyne & 18 ",2007,28000,41656,"Hoyne & 18 "
25,"POD Camera","Loomis & Cullerton",2007,28000,41657,"Loomis & Cullerton"
25,"POD Camera","Wolcott & 22",2007,28000,41659,"Wolcott & 22"
26,"Alley Resurfacing Menu","W WABANSIA AVE & N KARLOV AVE",2022,17317.8566666667,41851,"W WABANSIA AVE & N KARLOV AVE"
26,"Alley Resurfacing Menu","W WABANSIA AVE & NKEYSTONE AVE",2022,17317.8566666667,41852,"W WABANSIA AVE & NKEYSTONE AVE"
26,"Alley Resurfacing Menu","N PULASKI RD & W CORTLAND ST",2022,15576.2933333333,41858,"N PULASKI RD & W CORTLAND ST"
26,"Alley Resurfacing Menu","N HARDING AVE & W CORTLANDST",2022,15576.2933333333,41859,"N HARDING AVE & W CORTLANDST"
27,"2 POD CAMERAS - N. ALBANY/W. FULTON & 2100 W MAYPOLE","N ALBANY AVE & W FULTON BLVD",2018,27011,41903,"N ALBANY AVE & W FULTON BLVD"
27,"Traffic Signal Modernization Design Menu","N MILWAUKEE AVE & N OGDEN AVE",2018,33333.3333333333,41908,"N MILWAUKEE AVE & N OGDEN AVE"
27,"Traffic Signal Modernization Design Menu","W CHICAGO AVE & N MILWAUKEE AVE",2018,33333.3333333333,41909,"W CHICAGO AVE & N MILWAUKEE AVE"
27,"Traffic Signal Modernization Design Menu","W CHICAGO AVE & N OGDEN AVE",2018,33333.3333333333,41910,"W CHICAGO AVE & N OGDEN AVE"
27,"Alley Resurfacing Menu","N LARRABEE ST & N CLYBOURN AVE",2022,10050.41,41922,"N LARRABEE ST & N CLYBOURN AVE"
27,"Alley Resurfacing Menu","W EVERGREEN AVE & N CLYBOURN AVE",2022,10050.41,41923,"W EVERGREEN AVE & N CLYBOURN AVE"
28,"POD CAMERA RELOCATION FROM 5059 W HUBBARD TO CAMPBELL & LEXINGTON","W GLADYS AVE & S SPRINGFIELD AVE",2018,900,41946,"W GLADYS AVE & S SPRINGFIELD AVE"
28,"POD CAMERA RELOCATION FROM 5059 W HUBBARD TO CAMPBELL & LEXINGTON","S CAMPBELL AVE & W LEXINGTON ST",2018,900,41947,"S CAMPBELL AVE & W LEXINGTON ST"
28,"Miscellaneous CDOT Projects","S PULASKI RD & W WILCOX ST",2019,3361.68176470588,41964,"S PULASKI RD & W WILCOX ST"
28,"Miscellaneous CDOT Projects","S PULASKI RD & W VAN BUREN ST",2019,3361.68176470588,41976,"S PULASKI RD & W VAN BUREN ST"
28,"Street Resurfacing Menu","W WALNUT ST & N KEDZIE AVE",2019,445.52,41990,"W WALNUT ST & N KEDZIE AVE"
28,"Sidewalk Menu","S MAPLEWOOD AVE & W LEXINGTON ST",2021,20374.675,42008,"S MAPLEWOOD AVE & W LEXINGTON ST"
29,"Alley Resurfacing Menu","N PARKSIDE AVE & W CHICAGO AVE",2017,16295.07,42033,"N PARKSIDE AVE & W CHICAGO AVE"
29,"Alley Resurfacing Menu","N WALLER AVE & W IOWA ST",2017,16295.07,42034,"N WALLER AVE & W IOWA ST"
29,"Alley Resurfacing Menu","S LAVERGNE AVE & W POLK ST",2021,33450.085,42063,"S LAVERGNE AVE & W POLK ST"
29,"Sidewalk Menu","W BELDEN AVE & N NEWLAND AVE",2021,19735.565,42070,"W BELDEN AVE & N NEWLAND AVE"
29,"Sidewalk Menu","N NEWLAND AVE & W PALMER ST",2021,10624.77,42071,"N NEWLAND AVE & W PALMER ST"
29,"Street Bump Outs Menu","W POLK ST & S CICERO AVE",2021,7263.685,42074,"W POLK ST & S CICERO AVE"
29,"Sidewalk Menu","N NEVA AVE & W DICKENS AVE",2022,12616.335,42103,"N NEVA AVE & W DICKENS AVE"
29,"Sidewalk Menu","N NEWLAND AVE & W PALMER ST",2022,17875.065,42105,"N NEWLAND AVE & W PALMER ST"
29,"Street Light Pole for High Definition Camera Menu","N MAYFIELD AVE & W HIRSCH ST",2022,3000,42108,"N MAYFIELD AVE & W HIRSCH ST"
30,"Alley Resurfacing Menu","N AVERS AVE & W BELMONT AVE",2017,17357.805,42120,"N AVERS AVE & W BELMONT AVE"
